graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pta,betweeness,60,0.00146,16.73333,1.5,1.39437,-0.00439,9.16667,-2.68333,-1.3527
pta,closeness,60,0.06122,10.95,1.36667,1.52575,0.05538,3.38333,-2.81667,-1.22131
pta,core influence,60,0.00146,16.06667,1.7,1.38147,-0.00439,8.5,-2.48333,-1.3656
pta,degree,60,0.00146,16.2,1.65,1.48806,-0.00439,8.63333,-2.53333,-1.25901
pta,random,60,0.00584,7.56667,4.18333,2.74706,0.0,0.0,0.0,0.0
