graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pta,betweeness,60,0.00143,15.96667,1.56667,1.39484,-0.00286,6.86667,-1.76667,-0.43028
pta,closeness,60,0.0612,9.4,1.6,1.60175,0.05691,0.3,-1.73333,-0.22337
pta,core influence,60,0.00143,14.65,2.13333,1.40663,-0.00286,5.55,-1.2,-0.41849
pta,degree,60,0.00143,16.18333,1.68333,1.47694,-0.00286,7.08333,-1.65,-0.34817
pta,random,60,0.00429,9.1,3.33333,1.82512,0.0,0.0,0.0,0.0
