graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pta,betweeness,60,0.00143,15.38333,1.7,1.45,-0.01495,9.08333,-2.38333,-0.88325
pta,closeness,60,0.05143,8.11667,2.35,1.79222,0.03505,1.81667,-1.73333,-0.54103
pta,core influence,60,0.00143,13.05,2.46667,1.70841,-0.01495,6.75,-1.61667,-0.62484
pta,degree,60,0.00143,16.18333,1.68333,1.4698,-0.01495,9.88333,-2.4,-0.86345
pta,random,60,0.01638,6.3,4.08333,2.33325,0.0,0.0,0.0,0.0
