graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
cpt,betweeness,68,0.00114,21.13235,2.01471,1.34454,-0.0023,13.69118,-3.52941,-1.42003
cpt,closeness,68,0.00114,11.42647,2.0,1.52546,-0.0023,3.98529,-3.54412,-1.23911
cpt,core influence,68,0.00114,20.35294,2.75,1.47204,-0.0023,12.91176,-2.79412,-1.29252
cpt,degree,68,0.00114,21.38235,2.45588,1.46183,-0.0023,13.94118,-3.08824,-1.30273
cpt,random,68,0.00344,7.44118,5.54412,2.76457,0.0,0.0,0.0,0.0
