graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pta,betweeness,60,0.00212,15.18333,1.78333,1.37373,-0.01663,7.26667,-1.3,-0.7925
pta,closeness,60,0.03545,8.71667,2.51667,1.48901,0.01671,0.8,-0.56667,-0.67722
pta,core influence,60,0.00212,14.41667,2.43333,1.52246,-0.01663,6.5,-0.65,-0.64377
pta,degree,60,0.00212,15.1,1.63333,1.41274,-0.01663,7.18333,-1.45,-0.75349
pta,random,60,0.01875,7.91667,3.08333,2.16623,0.0,0.0,0.0,0.0
