Node;Core Number;Core Strength;Core Influence
PZB-GREY1-TSN383-DUTI;2;1;0.036812364573989245
PZB1-PE1;2;5;0.11043709372196772
PZB-GREY1-TSN384-SANBIP;2;1;0.03681236457398928
PZB-GREY1-TSN193-UNISAP;2;2;0.05521854686098392
PZB-GREY1-TSN385-CGSP;2;2;0.05521854686098401
PZB-GREY1-TSN10-DUTRC;2;1;0.0368123645739894
BFN-GREY1-TSN242-UFSSC;1;2;0.03681236457398906
BFN-GREY1-TSN245-UFSPELH;1;1;0.018406182286994463
ELS-GREY1-TSN108-WSU-CHS;2;1;0.03681236457398873
ELS3-PE1;3;1;0.0552185468609839
ELS-GREY1-TSN177-UNISAE;2;1;0.03681236457398861
ELS-GREY1-TSN393-WSU-CAM;2;1;0.036812364573988995
ELS2-PE1;2;3;0.07362472914797777
ELS1-PE1;3;1;0.05521854686098392
PTA-GREYN2-TSN395-TUT-ZET;2;1;0.036812364573989745
PTA-GREYN2-TSN141-UPGC;2;1;0.0368123645739898
PTA-GREYN2-TSN254-UP-HILL-PE;2;2;0.055218546860984326
PTA-GREYN1-TSN354-TUT-MONITOR;1;1;0.34611765547941037
PTA-GREYN1-TSN74-UP-MED-PE;1;1;0.34611765547941037
PTA-GREYN1-TSN391-TUT-KOSMOS;1;2;0.03681236457399024
PTA-GREYN1-TSN203-UNISA-SN;1;2;0.03681236457399025
PTA-GREYN1-TSN353-TUT-TEMPO;1;2;0.036812364573990196
PTA-GREYN1-TSN315-BREYTEN;1;2;0.036812364573990085
PTA-GREYN1-TSN161-TUT-SOSN;1;2;0.03681236457399064
PTA-GREYN1-TSN162-TUT-SOSS;1;2;0.03681236457399062
PTA-GREYN1-TSN49-TUT-ERC-GAR;1;2;0.03681236457399053
PTA-GREYN1-TSN389-SMU-MC-PE;1;1;0.01840618228699521
PTA-CSIR-SCALAB;1;1;0.018406182286994664
PTA1-PE1;2;11;0.2208741874439363
KRO-TSN182-UNISAKRO;2;1;0.03681236457399054
VDP-GREY2-TSN598-VUT-EMF;2;1;0.036812364573989655
CPT-GREYBEL1-TSN493-CGSB;1;2;0.03681236457398942
CPT-GREYBEL1-TSN585-UWC-FCHS;1;1;0.01840618228699465
CPT-GREYBEL1-TSN34-CPUTB;1;2;0.03681236457398945
DBN-GREY1-TSN375-SANBI;2;1;0.03681236457398958
DBN-GREY1-TSN11-DUTS;2;1;0.036812364573989634
DUR1-PE1;2;4;0.09203091143497302
DBN-GREY1-TSN150-DUTB;1;2;0.03681236457398917
DBN-GREY1-TSN132-MRC;1;2;0.03681236457398897
DBN-GREY1-TSN222-TIA-PWC;2;1;0.03681236457398953
DBN-GREY1-TSN662-CAPRISA-KDH;1;1;0.018406182286994394
DBN-GREY1-TSN13-CAO;2;1;0.036812364573988565
DUR2-PE1;2;6;0.12884327600896142
DBN-GREY1-TSN366-UKZNE-PE;2;1;0.03681236457398856
DBN-GREY1-TSN97-CSIR;2;1;0.03681236457398892
ZEE1-OR1;2;1;0.036812364573989516
ZEH1-PE1;2;4;0.09203091143497379
RCB-TSN596-WRLHS-ALTSO;1;2;0.2226005480436668
RCB-TSN20-AHRI-SOM-1;1;1;0.11130027402183326
RCB-TSN116-UZ-RCB-PE;1;1;0.11130027402183335
VDP-GREY1-TSN90-VUTMC;1;1;0.018406182286994775
CPT-GREYSLB1-TSN292-ARCINFR;1;1;0.0184061822869948
CPT-GREYSLB1-TSN79-SUN;2;1;0.036812364573989634
PTD-TSN216-WSU-PTD-PE;1;1;0.018406182286994616
BIY-TSN65-UFH-BHISHO-PE;2;1;0.03681236457398884
UTE-TSN12-WSU-B-PE;1;1;0.018406182286994602
PTA-GREYS3-TSN250-TIAMHO;2;1;0.036812364573989544
PTA-GREYS3-TSN403-ASSAF;2;2;0.05521854686098417
PTA-TSN455-SITA-CENT-PE;2;1;0.03681236457398964
LCD-TSN186-UNISAM;1;1;0.16013200181611612
THY-TSN87-UNIVEN-MC-PE;1;1;0.16013200181611606
ALC-TSN64-UFHA;2;1;0.03681236457398864
GRH1-PE1;2;1;0.03681236457398874
GRH1-PE2;1;1;0.018406182286994272
MFK-TSN32-NWUM;1;1;0.01840618228699481
MFK1-PE1;2;1;0.036812364573989495
KIM-TSN345-SPU-NC-PE;1;1;0.018406182286994713
ZEH-TSN938-DHA-POTCH;1;1;0.018406182286994727
PTA-GREYS3-TSN8-CHE;2;1;0.0368123645739894
PTA-GREYS2-TSN299-ARCIAE;2;1;0.03681236457398683
PTA-GREYN1-TSN298-ARCOVI;1;2;0.03681236457399001
PTA-GREYN1-TSN75-UPO;1;2;0.03681236457399039
PTA-CSIR-TWR;1;1;0.018406182286994664
CPT-GREYSS1-TSN144-CPUTGSH;1;2;0.03681236457398934
CPT-GREYSS1-TSN273-CPUTGSR;1;1;0.018406182286994595
CPT-GREYSS1-TSN768-UCTCAN;1;2;0.03681236457398976
CPT-GREYSS1-TSN272-UCTDOR;2;1;0.03681236457398978
CPT-GREYSS1-TSN169-UCTRHR;2;1;0.03681236457398998
CPT-GREYBEL1-TSN174-UNIBEL;1;2;0.036812364573989766
CPT-GREYBEL1-TSN22-MRCCPT-PE;2;2;0.05521854686098459
CPT-GREYBEL1-TSN812-UWC-DIH;1;1;0.01840618228699492
CPT-GREYBEL1-TSN278-UWCT;2;1;0.03681236457398983
CPT-GREYBEL1-TSN147-CPUTT;2;2;0.05521854686098463
CPT-GREYBEL1-TSN208-USTYG;2;1;0.036812364573989814
CPT6-PE1;2;4;0.09203091143497405
CPT-GREYBEL1-TSN487-MRCN;2;1;0.036812364573989766
CPT-GREYCBD1-TSN650-NLSA-CFB;2;1;0.036812364573989335
CPT-GREYCBD1-TSN24-NLSA;2;2;0.05521854686098412
CPT-GREYCBD1-TSN18-IZMU;2;2;0.05521854686098392
CPT-GREYCBD2-TSN143-CPUTGB;1;2;0.03681236457398939
CPT-GREYCBD2-TSN109-SANAP;1;2;0.036812364573989474
CPT-GREYCBD2-TSN215-HSRCCPT;1;1;0.018406182286994675
CPT-GREYCBD2-TSN164-UCTBS;2;1;0.03681236457398952
CPT-GREYCBD1-TSN275-MCM;2;1;0.03681236457398947
CPT-GREYCBD1-TSN641-SAEON;2;1;0.03681236457398951
CPT-GREYCBD1-TSN490-CPGR;2;1;0.03681236457398943
CPT-GREYCBD1-TSN4-CPUTCPT;2;2;0.05521854686098385
CPT-GREYCBD1-TSN276-CPUTOPT;2;1;0.03681236457398932
CPT-GREYCBD1-TSN163-UCT-HID;2;2;0.055218546860983916
CPT-GREYCBD1-TSN277-CPUTB;2;1;0.03681236457398922
CPT-GREYSS2-TSN271-UCTRBG;2;1;0.03681236457398955
CPT-GREYSS2-TSN800-UWC-CASAS;1;1;0.018406182286994793
CPT-GREYSS2-TSN168-UCTRCCH;2;1;0.03681236457398864
CPT-GREYSS2-TSN167-UCTRMH;2;1;0.03681236457398861
JNB5-TSN249;2;1;0.03681236457398968
SDT-TSN535-UCT-GSB;1;1;0.018406182286994904
JNB1-PE1;2;4;0.09203091143497459
NC-SKA-TSN239-LOS;1;2;0.03681236457398999
NC-SKA-TSN238-KLE;1;3;0.05521854686098495
LOS-TSN239-SKA-LOS-PE;1;1;0.018406182286994987
KLE-TSN238-SKA-KLE-PE;1;1;0.018406182286995018
CPT5-PE1;2;2;0.05521854686098433
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE2;1;1;0.018406182286994775
CPT8-PE1;2;1;0.036812364573989585
CPT-GREYSS1-TSN804-SKAO-BRP;1;1;0.018406182286994983
PTA-TSN15-HARTRAO;1;1;0.018406182286994588
HLA1-PE1;1;2;0.03681236457398925
PTA-GREYS1-TSN301-DST;2;1;0.036812364573989266
PTA-GREYS1-TSN30-NRF;2;1;0.03681236457398927
PTA-GREYS2-TSN158-TUT-ARCADIA;1;2;0.03681236457398939
PTA-GREYS2-TSN38-SAASTA;1;2;0.036812364573989155
PTA2-PE1;2;5;0.11043709372196886
PTA-GREYS2-TSN29-ZOO;1;2;0.32152858811057106
PTA-GREYS2-TSN410-TUT-BAE;1;1;0.16076429405528542
PTA-GREYS2-TSN159-TUT-ARTS;1;1;0.1607642940552854
PTA3-PE1;2;1;0.03681236457398949
PTA-GREYN1-TSN184-UNISA-LTC;1;2;0.03681236457399005
PTA-GREYN1-TSN200-UNISA-SSE;1;2;0.03681236457399005
PTA-GREYN1-TSN201-UNISA-SSW;1;1;0.01840618228699501
PTA-GREYN1-TSN204-UNISA-SRB;1;2;0.036812364573990085
PTA-GREYN1-TSN538-TUT-ADT;1;2;0.036812364573989904
PTA4-PE1;2;1;0.03681236457398947
PTA-GREYN2-TSN282-INNHUB;2;1;0.036812364573989495
MTZ1-IR1;3;2;0.07362472914797885
MTZ1-IR1-MTZ1-RR1;1;1;0.01840618228699471
AMS1-IR1;3;1;0.05521854686098416
RCB1-PE1;1;1;0.01840618228699471
AMS1-IR1-AMS1-PR2;3;1;0.05521854686098417
ISD1-PE1-ISD1-RR1;1;1;0.01840618228699484
LDN1-IR1-LDN1-PR1;1;1;0.01840618228699478
LDN1-IR1-LDN1-PR2;3;1;0.05521854686098417
DUR-TSN19-MUT;2;1;0.036812364573989065
BFN-GREY1-TSN173-UNISAB;1;1;0.018406182286994723
KIM-TSN760-SPUC;1;1;0.0184061822869947
PZB-TSN534-HSRC-SW;1;1;0.01840618228699461
PZB-TSN670-ARC-CACWL;1;1;0.018406182286994643
PZB-TSN267-SAEON-GWFN;1;1;0.018406182286994612
PTA-GREYS2-TSN660-NSF-NDI;1;1;0.01840618228699458
LAB-PTA-MX10K;1;1;0.01840618228699467
PTA-TSN397-ARCPPRI;1;1;0.018406182286994675
POL1-PE1;1;2;0.03681236457398989
NLP-TSN344-UMP-DC2-PE;1;1;0.018406182286994685
RSB1-PE1;2;1;0.03681236457398946
PTA-GREYS3-TSN259-SAWS;1;1;0.018406182286994845
WIT-TSN160-TUT-WIT-PE;1;1;0.018406182286994855
PTA-GREYS2-TSN409-TUT-SKINNER-PE;1;1;0.018406182286994838
CPT-GREYSLB1-TSN103-CSIR;1;1;0.018406182286994786
JNB-NHLS-TSN677-SAND;1;1;0.018406182286994956
JNB-TSN76-UNISA-FLORIDA-PE;2;1;0.03681236457398986
JNB-TSN251-GIBS;1;2;0.036812364573990425
JNB-TSN949-GIBS-NORTH;1;1;0.018406182286995358
JNB-GREY2-TSN171-UJSO;2;1;0.03681236457398974
UTT-TSN362-WSU-MHRC;1;1;0.01840618228699461
UTT-TSN189-UNISA-MTH;1;1;0.018406182286994626
AMS1-IR1-AMS1-PR1;1;1;0.018406182286994692
POL-GREY1-TSN56-TUT-POLC;1;4;0.07362472914798081
POL-GREY1-TSN309-UNISA-PHUB;1;1;0.018406182286995226
POL-GREY1-TSN313-UL-POLH;1;1;0.018406182286995247
POL-GREY1-TSN194-UNISA-PLIB;1;1;0.01840618228699523
