Node;Core Strength
CPT3-PE1;11
CPT1-IR1;5
ELS1-PE1;5
VDP1-PE1;4
ELS3-PE1;4
PTA1-PE1;4
CPT6-PE1;4
CPT-GREYSS1-TSN145-CPUTM;3
CPT2-PE1;3
CPT-GREYSS1-TSN463-DFA-PLN;3
DUR3-PE1;3
PTA-GREYS2-TSN499-DFASAMCOR;3
PZB1-PE1;3
ZEH1-PE1;3
CPT-GREYSS1-TSN272-UCTDOR;3
JNB5-TSN249;3
NC-SKA-TSN238-KLE;3
DBN-GREY1-TSN497-CAPRISA-DDMRI;2
