Node;Closeness Centrality
DBN-GREY1-TSN498-CAPRISA-ECRS;0.02962962962962963
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.024691358024691357
DBN-GREY1-TSN151-DUTC;0.018518518518518517
DBN-GREY1-TSN176-UNISAM;0.018518518518518517
DBN-GREY1-TSN232-NMMS;0.016460905349794237
CPT-GREYSS1-TSN500-CPUTSPR;0.009259259259259259
CPT-GREYSS1-TSN145-CPUTM;0.009259259259259259
CPT4-PE1;0.12019995455578276
CPT1-IR1;0.16192225283134376
TENET-TSN118-AIMS;0.12019995455578276
CPT-GREYSS1-TSN495-UCTVH;0.0951096727795757
CPT-GREYSS1-TSN39-SAAO;0.12169312169312169
JNB-GREY2-TSN99-CSMI;0.025205761316872428
JNB-GREY2-TSN42-UJBU;0.0349002849002849
JNB3-PE1;0.025205761316872428
JNB-GREY2-TSN42-UJBU-2;0.02387914230019493
JNB-GREY2-TSN295-CSIR-CTF;0.0349002849002849
JNB-GREY1-TSN110-WITSE;0.030246913580246913
JNB-GREY1-TSN112-WITSM;0.02387914230019493
JNB-TSN44-UJ-DF-PE;0.01814814814814815
HMS-TSN28-SANSA;0.11946702800361338
GRJ-TSN459-NMU-GC;0.16192225283134376
CPT2-PE1;0.16059502125075895
VDP-GREY2-TSN484-DFA-VDBP;0.020833333333333332
VDP-GREY2-TSN139-NWUFAR;0.020833333333333332
VDP1-PE1;0.020833333333333332
CPT-GREYSS1-TSN463-DFA-PLN;0.16603892027620842
CPT3-PE1;0.24800750117205814
CPT1-LAB1;0.12019995455578276
TENET-TSN470-DFA-WYN;0.16192225283134376
TERACO-TSN462-RDB;0.16059502125075895
SLB-TSN750-DOA-ELSEN;0.11732091372809936
PHU-TSN247-UFSQ;0.1264038231780167
BTH-TSN504-ARC-SGI;0.09895248784137672
DUR3-PE1;0.16890166028097064
WEL1-PE1;0.09895248784137672
PTA-GREYS2-TSN499-DFASAMCOR;0.027777777777777776
PTA-GREYS2-TSN257-SANBI;0.016666666666666666
PTA-GREYS2-TSN260-CGS;0.016666666666666666
PTA-GREYS2-TSN509-UP-MAMC;0.016666666666666666
BFN2-PE1;0.137011137011137
BFN3-PE1;0.17811447811447811
BFN1-PE1;0.10648148148148148
BFN-GREY1-TSN246-UFSPSY;0.10421591804570528
BFN-GREY1-TSN244-UFSNATH;0.10421591804570528
JNB2-PE1;0.10421591804570528
PTA-GREYS2-TSN40-USAF;0.018518518518518517
PTA-GREYS2-TSN973-UNIVEN-COL;0.012345679012345678
PTA-GREYS2-TSN261-ARC-HO-PE;0.012345679012345678
UTW-TSN468-WSUQ;0.018518518518518517
UTT-TSN86-WSU-NMD-PE;0.012345679012345678
WTS-TSN467-WSUW;0.012345679012345678
PLZ1-PE1;0.16059502125075895
ISD1-PE1-ISD1-PR1;0.11732091372809936
ISD1-PE1;0.16059502125075895
CPT7-PE1;0.1580047789725209
CPT-TSN793-NSFAS-CBD;0.1580047789725209
CPT3-PE1-CPT3-PR1;0.1580047789725209
CPT3-PE1-CPT3-PR2;0.1580047789725209
PLZ2-PE1;0.1580047789725209
NC-SAAO-TSN91-SUTH;0.1580047789725209
LDN1-IR1;0.1580047789725209
ISD1-PE2;0.1580047789725209
SMT-TSN590-IMT;0.1580047789725209
CAR-TSN237-SKA-CAR-PE;0.1580047789725209
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE1;0.1580047789725209
CPT-GREYSS2-TSN170-UCTSSI;0.1580047789725209
CPT-GREYSS2-TSN270-UCTGSR;0.1580047789725209
CPT9-PE1;0.1580047789725209
CPT-GREYSS2-TSN236-SARAO-PE;0.1580047789725209
CPT-TSN943-DHA-WYNBERG;0.1580047789725209
CPT3-PE2;0.1580047789725209
PZB-GREY1-TSN383-DUTI;0.028935185185185182
PZB1-PE1;0.038580246913580245
PZB-GREY1-TSN384-SANBIP;0.0257201646090535
PZB-GREY1-TSN193-UNISAP;0.03306878306878307
PZB-GREY1-TSN385-CGSP;0.03306878306878307
PZB-GREY1-TSN10-DUTRC;0.0257201646090535
BFN-GREY1-TSN242-UFSSC;0.08631098058410834
BFN-GREY1-TSN245-UFSPELH;0.07203159041394336
ELS-GREY1-TSN108-WSU-CHS;0.018518518518518517
ELS3-PE1;0.012345679012345678
ELS-GREY1-TSN177-UNISAE;0.012345679012345678
ELS-GREY1-TSN393-WSU-CAM;0.018518518518518517
ELS2-PE1;0.012345679012345678
ELS1-PE1;0.012345679012345678
PTA-GREYN2-TSN395-TUT-ZET;0.018518518518518517
PTA-GREYN2-TSN141-UPGC;0.012345679012345678
PTA-GREYN2-TSN254-UP-HILL-PE;0.012345679012345678
PTA-GREYN1-TSN354-TUT-MONITOR;0.009259259259259259
PTA-GREYN1-TSN74-UP-MED-PE;0.009259259259259259
PTA-GREYN1-TSN391-TUT-KOSMOS;0.020833333333333332
PTA-GREYN1-TSN203-UNISA-SN;0.013888888888888888
PTA-GREYN1-TSN353-TUT-TEMPO;0.020833333333333332
PTA-GREYN1-TSN315-BREYTEN;0.013888888888888888
PTA-GREYN1-TSN161-TUT-SOSN;0.020833333333333332
PTA-GREYN1-TSN162-TUT-SOSS;0.013888888888888888
PTA-GREYN1-TSN49-TUT-ERC-GAR;0.020833333333333332
PTA-GREYN1-TSN389-SMU-MC-PE;0.013888888888888888
PTA-CSIR-SCALAB;0.009259259259259259
PTA1-PE1;0.009259259259259259
KRO-TSN182-UNISAKRO;0.08129706469955432
VDP-GREY2-TSN598-VUT-EMF;0.020833333333333332
CPT-GREYBEL1-TSN493-CGSB;0.018518518518518517
CPT-GREYBEL1-TSN585-UWC-FCHS;0.012345679012345678
CPT-GREYBEL1-TSN34-CPUTB;0.012345679012345678
DBN-GREY1-TSN375-SANBI;0.018518518518518517
DBN-GREY1-TSN11-DUTS;0.012345679012345678
DUR1-PE1;0.012345679012345678
