Node;Closeness Centrality
DBN-GREY1-TSN498-CAPRISA-ECRS;0.020550271739130436
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.020550271739130436
DBN-GREY1-TSN151-DUTC;0.018788819875776398
DBN-GREY1-TSN176-UNISAM;0.01730549199084668
DBN-GREY1-TSN232-NMMS;0.019341432225063942
CPT-GREYSS1-TSN500-CPUTSPR;0.08573321779907234
CPT-GREYSS1-TSN145-CPUTM;0.09909273005773536
CPT4-PE1;0.14452655095377215
CPT1-IR1;0.1856102405649967
TENET-TSN118-AIMS;0.13746322327558025
CPT-GREYSS1-TSN495-UCTVH;0.10931305647624619
CPT-GREYSS1-TSN39-SAAO;0.13200439491445615
JNB-GREY2-TSN99-CSMI;0.014794685990338166
JNB-GREY2-TSN42-UJBU;0.02048494983277592
JNB3-PE1;0.014794685990338166
JNB-GREY2-TSN42-UJBU-2;0.014016018306636156
JNB-GREY2-TSN295-CSIR-CTF;0.02048494983277592
JNB-GREY1-TSN110-WITSE;0.017753623188405798
JNB-GREY1-TSN112-WITSM;0.014016018306636156
JNB-TSN44-UJ-DF-PE;0.01065217391304348
HMS-TSN28-SANSA;0.1385046113306983
GRJ-TSN459-NMU-GC;0.1658286503007
CPT2-PE1;0.17453564387257445
VDP-GREY2-TSN484-DFA-VDBP;0.0980300734351323
VDP-GREY2-TSN139-NWUFAR;0.08513438275041758
VDP1-PE1;0.11552991276873412
CPT-GREYSS1-TSN463-DFA-PLN;0.1658286503007
CPT3-PE1;0.2202723939235202
CPT1-LAB1;0.13152955896152643
TENET-TSN470-DFA-WYN;0.16470818644731688
TERACO-TSN462-RDB;0.1643380556912555
SLB-TSN750-DOA-ELSEN;0.13059006211180127
PHU-TSN247-UFSQ;0.14452655095377215
BTH-TSN504-ARC-SGI;0.11814286717707383
DUR3-PE1;0.18420764428868688
WEL1-PE1;0.11814286717707383
PTA-GREYS2-TSN499-DFASAMCOR;0.015664961636828643
PTA-GREYS2-TSN257-SANBI;0.011578449905482043
PTA-GREYS2-TSN260-CGS;0.017753623188405798
PTA-GREYS2-TSN509-UP-MAMC;0.011578449905482043
BFN2-PE1;0.15863434876921628
BFN3-PE1;0.1865572315882875
BFN1-PE1;0.139296066252588
BFN-GREY1-TSN246-UFSPSY;0.12696256038647344
BFN-GREY1-TSN244-UFSNATH;0.12696256038647344
JNB2-PE1;0.13344969850841004
PTA-GREYS2-TSN40-USAF;0.012681159420289856
PTA-GREYS2-TSN973-UNIVEN-COL;0.015664961636828643
