Node;Degree Centrality
CPT3-PE1;0.09747292418772563
PTA1-PE1;0.06859205776173286
CPT1-IR1;0.06498194945848376
DUR3-PE1;0.05776173285198556
JNB2-PE1;0.05054151624548737
ISD1-PE1;0.05054151624548737
PTA2-PE1;0.043321299638989175
CPT2-PE1;0.039711191335740074
MTZ1-IR1;0.036101083032490974
BFN1-PE1;0.03249097472924188
PZB1-PE1;0.03249097472924188
ISD1-PE2;0.02888086642599278
ELS1-PE1;0.02888086642599278
DUR1-PE1;0.02888086642599278
UTT-TSN86-WSU-NMD-PE;0.025270758122743684
DUR2-PE1;0.025270758122743684
ZEH1-PE1;0.025270758122743684
JNB1-PE1;0.025270758122743684
JNB3-PE1;0.021660649819494587
VDP1-PE1;0.021660649819494587
BFN3-PE1;0.021660649819494587
ELS3-PE1;0.021660649819494587
PTA-GREYN1-TSN74-UP-MED-PE;0.021660649819494587
BFN2-PE1;0.018050541516245487
LDN1-IR1;0.018050541516245487
ELS2-PE1;0.018050541516245487
BIY-TSN65-UFH-BHISHO-PE;0.018050541516245487
