Node;Core Number;Core Strength;Core Influence
1;2;1;0.4472135954999576
2;1;1;0.2236067977499794
3;1;1;0.22360679774997952
4;2;1;0.44721359549995804
5;2;1;0.44721359549995754
6;2;1;0.4472135954999579
7;1;1;0.22360679774997907
8;1;1;0.22360679774997966
