Node;Degree Centrality
CPT3-PE1;0.10424710424710425
PTA1-PE1;0.07335907335907337
CPT1-IR1;0.0694980694980695
DUR3-PE1;0.06177606177606178
ISD1-PE1;0.05405405405405406
JNB2-PE1;0.0501930501930502
PTA2-PE1;0.04633204633204634
MTZ1-IR1;0.03861003861003861
CPT2-PE1;0.03474903474903475
BFN1-PE1;0.03474903474903475
PZB1-PE1;0.03474903474903475
ISD1-PE2;0.03088803088803089
ELS1-PE1;0.03088803088803089
DUR2-PE1;0.02702702702702703
ZEH1-PE1;0.02702702702702703
JNB1-PE1;0.02702702702702703
JNB3-PE1;0.02316602316602317
VDP1-PE1;0.02316602316602317
BFN3-PE1;0.02316602316602317
ELS3-PE1;0.02316602316602317
DUR1-PE1;0.02316602316602317
BFN2-PE1;0.019305019305019305
UTT-TSN86-WSU-NMD-PE;0.019305019305019305
LDN1-IR1;0.019305019305019305
ELS2-PE1;0.019305019305019305
CPT6-PE1;0.019305019305019305
