Node;Core Influences
2;0.11867816581938523
4;0.11867816581938524
12;0.11867816581938528
14;0.11867816581938528
11;0.11867816581938531
5;0.11867816581938534
13;0.11867816581938541
6;0.23735633163877054
8;0.23735633163877068
10;0.23735633163877068
7;0.23735633163877073
3;0.47471266327754125
1;0.4747126632775413
9;0.4747126632775417
