Node;Betweeness Centrality
DBN-GREY1-TSN498-CAPRISA-ECRS;0.005689909178281274
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.0001346861811978091
DBN-GREY1-TSN151-DUTC;0.020475458847551867
DBN-GREY1-TSN176-UNISAM;0.0
DBN-GREY1-TSN232-NMMS;0.001972238018749646
CPT-GREYSS1-TSN500-CPUTSPR;0.0
CPT-GREYSS1-TSN145-CPUTM;0.022597348178743527
CPT4-PE1;0.0038593410686433944
CPT1-IR1;0.2948629256689079
TENET-TSN118-AIMS;2.9930262488402023e-05
CPT-GREYSS1-TSN495-UCTVH;0.0
CPT-GREYSS1-TSN39-SAAO;0.01709941237985014
JNB-GREY2-TSN99-CSMI;0.0
JNB-GREY2-TSN42-UJBU;0.012039876533232035
JNB3-PE1;0.04107721952406331
JNB-GREY2-TSN42-UJBU-2;0.0003691399040236249
JNB-GREY2-TSN295-CSIR-CTF;0.004282950171654489
JNB-GREY1-TSN110-WITSE;0.00011473267287220773
JNB-GREY1-TSN112-WITSM;0.0033442783858066323
JNB-TSN44-UJ-DF-PE;0.01080689049958151
HMS-TSN28-SANSA;0.0001795815749304122
GRJ-TSN459-NMU-GC;0.0018722129318387388
CPT2-PE1;0.07952190843687706
VDP-GREY2-TSN484-DFA-VDBP;0.003771213073538655
VDP-GREY2-TSN139-NWUFAR;1.4965131244201011e-05
VDP1-PE1;0.03262534010042315
CPT-GREYSS1-TSN463-DFA-PLN;0.03086733312451505
CPT3-PE1;0.31403716602756376
CPT1-LAB1;0.0
TENET-TSN470-DFA-WYN;0.003683085078433916
TERACO-TSN462-RDB;0.007572356409565712
SLB-TSN750-DOA-ELSEN;0.0
PHU-TSN247-UFSQ;0.012825093722103666
BTH-TSN504-ARC-SGI;0.001604499611144126
DUR3-PE1;0.2626912056922186
WEL1-PE1;0.007678371299633762
PTA-GREYS2-TSN499-DFASAMCOR;0.04468588189518422
PTA-GREYS2-TSN257-SANBI;0.0517494238424471
PTA-GREYS2-TSN260-CGS;0.029930262488402023
PTA-GREYS2-TSN509-UP-MAMC;0.0
BFN2-PE1;0.017684614777638028
BFN3-PE1;0.02284269207990966
BFN1-PE1;0.06786389036422462
BFN-GREY1-TSN246-UFSPSY;0.0
BFN-GREY1-TSN244-UFSNATH;0.0
JNB2-PE1;0.18051089595940123
PTA-GREYS2-TSN40-USAF;0.007572356409565712
PTA-GREYS2-TSN973-UNIVEN-COL;0.01508485229415462
PTA-GREYS2-TSN261-ARC-HO-PE;0.0
UTW-TSN468-WSUQ;0.007572356409565712
UTT-TSN86-WSU-NMD-PE;0.03252282611153458
WTS-TSN467-WSUW;0.0
PLZ1-PE1;0.017400988591319066
ISD1-PE1-ISD1-PR1;0.0
ISD1-PE1;0.20312272388684322
CPT7-PE1;0.001805048248276702
CPT-TSN793-NSFAS-CBD;0.0
CPT3-PE1-CPT3-PR1;0.0
CPT3-PE1-CPT3-PR2;0.0
PLZ2-PE1;0.0024328110912561138
NC-SAAO-TSN91-SUTH;0.0
LDN1-IR1;0.013069191640620212
ISD1-PE2;0.029266891476193792
SMT-TSN590-IMT;0.0
CAR-TSN237-SKA-CAR-PE;0.029930262488402023
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE1;0.0
CPT-GREYSS2-TSN170-UCTSSI;0.0075124958845889074
CPT-GREYSS2-TSN270-UCTGSR;0.003590142988227802
CPT9-PE1;0.04000362488734581
CPT-GREYSS2-TSN236-SARAO-PE;0.0075124958845889074
CPT-TSN943-DHA-WYNBERG;0.0
CPT3-PE2;0.0
PZB-GREY1-TSN383-DUTI;0.0037512595652130537
PZB1-PE1;0.05955124559775723
PZB-GREY1-TSN384-SANBIP;1.4965131244201011e-05
PZB-GREY1-TSN193-UNISAP;0.0037911665818642563
PZB-GREY1-TSN385-CGSP;2.4941885407001684e-05
PZB-GREY1-TSN10-DUTRC;0.0
BFN-GREY1-TSN242-UFSSC;0.007572356409565712
BFN-GREY1-TSN245-UFSPELH;0.0
ELS-GREY1-TSN108-WSU-CHS;0.0017472036359028097
ELS3-PE1;0.015541444318842652
ELS-GREY1-TSN177-UNISAE;7.482565622100506e-05
ELS-GREY1-TSN393-WSU-CAM;0.0
ELS2-PE1;0.007314183332460911
ELS1-PE1;0.0479065520769902
PTA-GREYN2-TSN395-TUT-ZET;4.4895393732603036e-05
PTA-GREYN2-TSN141-UPGC;0.0037325175198929346
PTA-GREYN2-TSN254-UP-HILL-PE;0.003824873758428576
PTA-GREYN1-TSN354-TUT-MONITOR;0.0
PTA-GREYN1-TSN74-UP-MED-PE;0.0
PTA-GREYN1-TSN391-TUT-KOSMOS;0.037263176798060516
PTA-GREYN1-TSN203-UNISA-SN;0.04453623058274221
PTA-GREYN1-TSN353-TUT-TEMPO;0.029930262488402023
PTA-GREYN1-TSN315-BREYTEN;0.022537487653766723
PTA-GREYN1-TSN161-TUT-SOSN;0.01508485229415462
PTA-GREYN1-TSN162-TUT-SOSS;0.022537487653766723
PTA-GREYN1-TSN49-TUT-ERC-GAR;0.007572356409565712
PTA-GREYN1-TSN389-SMU-MC-PE;0.0
PTA-CSIR-SCALAB;0.0
PTA1-PE1;0.26358548866854514
KRO-TSN182-UNISAKRO;0.0004963435195993336
VDP-GREY2-TSN598-VUT-EMF;0.003771213073538655
CPT-GREYBEL1-TSN493-CGSB;0.01508485229415462
CPT-GREYBEL1-TSN585-UWC-FCHS;0.007572356409565712
CPT-GREYBEL1-TSN34-CPUTB;0.022537487653766723
DBN-GREY1-TSN375-SANBI;0.0037362944339688524
DBN-GREY1-TSN11-DUTS;3.99070166512027e-05
DUR1-PE1;0.06170951445037816
DBN-GREY1-TSN150-DUTB;0.0001745931978490118
DBN-GREY1-TSN132-MRC;0.0016380167542958232
DBN-GREY1-TSN222-TIA-PWC;0.009795343516273746
DBN-GREY1-TSN662-CAPRISA-KDH;0.008975919441035724
DBN-GREY1-TSN13-CAO;0.0
DUR2-PE1;0.032945071317164336
DBN-GREY1-TSN366-UKZNE-PE;0.0
DBN-GREY1-TSN97-CSIR;0.009350047722140743
ZEE1-OR1;0.0
ZEH1-PE1;0.03575406673413317
RCB-TSN596-WRLHS-ALTSO;0.007572356409565712
RCB-TSN20-AHRI-SOM-1;0.0
RCB-TSN116-UZ-RCB-PE;0.01508485229415462
VDP-GREY1-TSN90-VUTMC;0.0
CPT-GREYSLB1-TSN292-ARCINFR;0.0
CPT-GREYSLB1-TSN79-SUN;0.015114782556643022
PTD-TSN216-WSU-PTD-PE;0.0
BIY-TSN65-UFH-BHISHO-PE;0.005134233664133997
UTE-TSN12-WSU-B-PE;0.0
PTA-GREYS3-TSN250-TIAMHO;4.4895393732603036e-05
PTA-GREYS3-TSN403-ASSAF;0.0038248737584285764
PTA-TSN455-SITA-CENT-PE;0.0037325175198929333
LCD-TSN186-UNISAM;0.0
THY-TSN87-UNIVEN-MC-PE;0.007572356409565712
ALC-TSN64-UFHA;0.0005966811614652144
GRH1-PE1;0.010487439266509037
GRH1-PE2;0.0
MFK-TSN32-NWUM;0.0
MFK1-PE1;0.010526117004522332
KIM-TSN345-SPU-NC-PE;0.0
ZEH-TSN938-DHA-POTCH;0.0
PTA-GREYS3-TSN8-CHE;0.0
PTA-GREYS2-TSN299-ARCIAE;0.0
PTA-GREYN1-TSN298-ARCOVI;0.037263176798060516
PTA-GREYN1-TSN75-UPO;0.029930262488402023
PTA-CSIR-TWR;0.0
CPT-GREYSS1-TSN144-CPUTGSH;0.007572356409565712
CPT-GREYSS1-TSN273-CPUTGSR;0.0
CPT-GREYSS1-TSN768-UCTCAN;0.029930262488402023
CPT-GREYSS1-TSN272-UCTDOR;0.043060415221837914
CPT-GREYSS1-TSN169-UCTRHR;0.0009876986621172668
CPT-GREYBEL1-TSN174-UNIBEL;0.007572356409565712
CPT-GREYBEL1-TSN22-MRCCPT-PE;0.026248840202328573
CPT-GREYBEL1-TSN812-UWC-DIH;0.0
CPT-GREYBEL1-TSN278-UWCT;2.9930262488402023e-05
CPT-GREYBEL1-TSN147-CPUTT;0.011163987908173955
CPT-GREYBEL1-TSN208-USTYG;8.979078746520607e-05
CPT6-PE1;0.07718831788599227
CPT-GREYBEL1-TSN487-MRCN;4.4895393732603036e-05
CPT-GREYCBD1-TSN650-NLSA-CFB;0.0
CPT-GREYCBD1-TSN24-NLSA;0.03801642173735176
CPT-GREYCBD1-TSN18-IZMU;0.023530174692965502
CPT-GREYCBD2-TSN143-CPUTGB;2.9930262488402023e-05
CPT-GREYCBD2-TSN109-SANAP;0.0002294653457444155
CPT-GREYCBD2-TSN215-HSRCCPT;0.007312960801332894
CPT-GREYCBD2-TSN164-UCTBS;0.0077120309678449205
CPT-GREYCBD1-TSN275-MCM;0.013583350792653168
CPT-GREYCBD1-TSN641-SAEON;0.0208663813314975
CPT-GREYCBD1-TSN490-CPGR;0.006340227270459802
CPT-GREYCBD1-TSN4-CPUTCPT;0.005282691329202984
CPT-GREYCBD1-TSN276-CPUTOPT;5.487214789540371e-05
CPT-GREYCBD1-TSN163-UCT-HID;0.016311993056179114
CPT-GREYCBD1-TSN277-CPUTB;0.002504165294862983
CPT-GREYSS2-TSN271-UCTRBG;0.007741961230333322
CPT-GREYSS2-TSN800-UWC-CASAS;0.0
CPT-GREYSS2-TSN168-UCTRCCH;2.9930262488402023e-05
CPT-GREYSS2-TSN167-UCTRMH;2.9930262488402023e-05
JNB5-TSN249;0.008983603917158732
SDT-TSN535-UCT-GSB;0.0015010382950582288
JNB1-PE1;0.0297234366171243
NC-SKA-TSN239-LOS;0.007572356409565712
NC-SKA-TSN238-KLE;0.022597348178743527
