Node;Betweeness Centrality
DBN-GREY1-TSN498-CAPRISA-ECRS;0.004168312053003379
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.0001974463604054232
DBN-GREY1-TSN151-DUTC;0.019174235443815538
DBN-GREY1-TSN176-UNISAM;0.0
DBN-GREY1-TSN232-NMMS;0.0037295423632135493
CPT-GREYSS1-TSN500-CPUTSPR;0.0
CPT-GREYSS1-TSN145-CPUTM;0.023123162651924007
CPT4-PE1;0.003634475597092419
CPT1-IR1;0.2123203363166506
TENET-TSN118-AIMS;4.387696897898293e-05
CPT-GREYSS1-TSN495-UCTVH;0.0
CPT-GREYSS1-TSN39-SAAO;0.018981721285262182
JNB-GREY2-TSN99-CSMI;0.0
JNB-GREY2-TSN42-UJBU;0.0006142775657057611
JNB3-PE1;0.0
JNB-GREY2-TSN42-UJBU-2;0.0
JNB-GREY2-TSN295-CSIR-CTF;0.0005265236277477952
JNB-GREY1-TSN110-WITSE;0.0004387696897898293
JNB-GREY1-TSN112-WITSM;0.0002632618138738976
JNB-TSN44-UJ-DF-PE;0.0
HMS-TSN28-SANSA;0.0002705746420370615
GRJ-TSN459-NMU-GC;0.0033294831767913258
CPT2-PE1;0.07027968496969424
VDP-GREY2-TSN484-DFA-VDBP;0.003861173270150498
VDP-GREY2-TSN139-NWUFAR;2.1938484489491466e-05
VDP1-PE1;0.0328053471399529
CPT-GREYSS1-TSN463-DFA-PLN;0.032473889246299355
CPT3-PE1;0.34427929165983645
CPT1-LAB1;0.0
TENET-TSN470-DFA-WYN;0.004087870943208577
TERACO-TSN462-RDB;0.007766223509279979
SLB-TSN750-DOA-ELSEN;0.0
PHU-TSN247-UFSQ;0.023057347198455532
BTH-TSN504-ARC-SGI;0.003861173270150498
DUR3-PE1;0.17971453757948438
WEL1-PE1;0.003861173270150498
PTA-GREYS2-TSN499-DFASAMCOR;0.0455004168312053
PTA-GREYS2-TSN257-SANBI;0.05252073186784257
PTA-GREYS2-TSN260-CGS;0.03053837040937212
PTA-GREYS2-TSN509-UP-MAMC;0.0
BFN2-PE1;0.023976196142840852
BFN3-PE1;0.05066092454535267
BFN1-PE1;0.048188413023216255
BFN-GREY1-TSN246-UFSPSY;0.0
BFN-GREY1-TSN244-UFSNATH;0.0
JNB2-PE1;0.09096405108646782
