Node;Degree Centrality
CPT3-PE1;0.1125
PTA1-PE1;0.07916666666666666
PTA2-PE1;0.05
CPT1-IR1;0.041666666666666664
MTZ1-IR1;0.041666666666666664
BFN1-PE1;0.0375
PZB1-PE1;0.0375
DUR3-PE1;0.03333333333333333
ELS1-PE1;0.03333333333333333
JNB2-PE1;0.029166666666666667
DUR2-PE1;0.029166666666666667
ZEH1-PE1;0.029166666666666667
JNB1-PE1;0.029166666666666667
CPT2-PE1;0.025
VDP1-PE1;0.025
ISD1-PE1;0.025
ELS3-PE1;0.025
BFN2-PE1;0.020833333333333332
LDN1-IR1;0.020833333333333332
ELS2-PE1;0.020833333333333332
DUR1-PE1;0.020833333333333332
CPT6-PE1;0.020833333333333332
CPT-GREYSS1-TSN39-SAAO;0.016666666666666666
JNB-GREY2-TSN42-UJBU;0.016666666666666666
