Node;Closeness Centrality
DBN-GREY1-TSN498-CAPRISA-ECRS;0.15317350011582118
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.1395042194092827
DBN-GREY1-TSN151-DUTC;0.18126370614035087
DBN-GREY1-TSN176-UNISAM;0.1528548312528895
DBN-GREY1-TSN232-NMMS;0.14812948028673836
CPT-GREYSS1-TSN500-CPUTSPR;0.11594774679992986
CPT-GREYSS1-TSN145-CPUTM;0.13182814992025518
CPT4-PE1;0.20833333333333334
CPT1-IR1;0.26492387820512825
TENET-TSN118-AIMS;0.187110922467459
CPT-GREYSS1-TSN495-UCTVH;0.14923267885353195
CPT-GREYSS1-TSN39-SAAO;0.17661591880341881
JNB-GREY2-TSN99-CSMI;0.15201149425287358
JNB-GREY2-TSN42-UJBU;0.1525374855824683
JNB3-PE1;0.17963868513990763
JNB-GREY2-TSN42-UJBU-2;0.13167064914376744
JNB-GREY2-TSN295-CSIR-CTF;0.13214428457234215
JNB-GREY1-TSN110-WITSE;0.11643775312555027
JNB-GREY1-TSN112-WITSM;0.10397012578616353
JNB-TSN44-UJ-DF-PE;0.09383425571165034
HMS-TSN28-SANSA;0.17775537634408603
GRJ-TSN459-NMU-GC;0.21173551072686522
CPT2-PE1;0.21673221894460834
VDP-GREY2-TSN484-DFA-VDBP;0.15914560770156438
VDP-GREY2-TSN139-NWUFAR;0.13673490488006615
VDP1-PE1;0.19034254461715602
CPT-GREYSS1-TSN463-DFA-PLN;0.21255223400835743
CPT3-PE1;0.2694580277098615
CPT1-LAB1;0.17410479199578727
TENET-TSN470-DFA-WYN;0.21112707535121328
TERACO-TSN462-RDB;0.21092503987240832
SLB-TSN750-DOA-ELSEN;0.17301151229722658
PHU-TSN247-UFSQ;0.20754865034526054
BTH-TSN504-ARC-SGI;0.1709981898112232
DUR3-PE1;0.2584017194216491
WEL1-PE1;0.1905070584845866
PTA-GREYS2-TSN499-DFASAMCOR;0.16303007889546353
PTA-GREYS2-TSN257-SANBI;0.19419970631424377
PTA-GREYS2-TSN260-CGS;0.14012502648866285
PTA-GREYS2-TSN509-UP-MAMC;0.13941598144634199
BFN2-PE1;0.21845061116617115
BFN3-PE1;0.22606837606837607
BFN1-PE1;0.23177357167893445
BFN-GREY1-TSN246-UFSPSY;0.17804254173397954
BFN-GREY1-TSN244-UFSNATH;0.17804254173397954
JNB2-PE1;0.22841105354058722
PTA-GREYS2-TSN40-USAF;0.10890151515151515
PTA-GREYS2-TSN973-UNIVEN-COL;0.12265813392691523
PTA-GREYS2-TSN261-ARC-HO-PE;0.09783251960349164
UTW-TSN468-WSUQ;0.13374797734627833
UTT-TSN86-WSU-NMD-PE;0.15511376964578935
WTS-TSN467-WSUW;0.11743029657254485
PLZ1-PE1;0.21441309987029833
ISD1-PE1-ISD1-PR1;0.2042786530738338
ISD1-PE1;0.25931372549019605
CPT7-PE1;0.21092503987240832
CPT-TSN793-NSFAS-CBD;0.21052212671123846
CPT3-PE1-CPT3-PR1;0.21052212671123846
CPT3-PE1-CPT3-PR2;0.21052212671123846
PLZ2-PE1;0.21609477124183007
NC-SAAO-TSN91-SUTH;0.21052212671123846
LDN1-IR1;0.23324514991181658
ISD1-PE2;0.21052212671123846
SMT-TSN590-IMT;0.21052212671123846
CAR-TSN237-SKA-CAR-PE;0.21214308630093037
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE1;0.21052212671123846
CPT-GREYSS2-TSN170-UCTSSI;0.21112707535121328
CPT-GREYSS2-TSN270-UCTGSR;0.21132949824224992
CPT9-PE1;0.2154610622352558
CPT-GREYSS2-TSN236-SARAO-PE;0.21112707535121328
CPT-TSN943-DHA-WYNBERG;0.21052212671123846
CPT3-PE2;0.21052212671123846
PZB-GREY1-TSN383-DUTI;0.17260506395197076
PZB1-PE1;0.20992063492063492
PZB-GREY1-TSN384-SANBIP;0.1466511421601242
PZB-GREY1-TSN193-UNISAP;0.17274033437826541
PZB-GREY1-TSN385-CGSP;0.17274033437826541
PZB-GREY1-TSN10-DUTRC;0.1724700052164841
BFN-GREY1-TSN242-UFSSC;0.187110922467459
BFN-GREY1-TSN245-UFSPELH;0.1566571902392798
ELS-GREY1-TSN108-WSU-CHS;0.1745183425705991
ELS3-PE1;0.21275740025740025
ELS-GREY1-TSN177-UNISAE;0.15446157439850502
ELS-GREY1-TSN393-WSU-CAM;0.18201211120286265
ELS2-PE1;0.18368055555555557
ELS1-PE1;0.22286821705426357
PTA-GREYN2-TSN395-TUT-ZET;0.17139709694142044
PTA-GREYN2-TSN141-UPGC;0.1850685698292751
PTA-GREYN2-TSN254-UP-HILL-PE;0.19250363901018924
PTA-GREYN1-TSN354-TUT-MONITOR;0.004166666666666667
PTA-GREYN1-TSN74-UP-MED-PE;0.004166666666666667
PTA-GREYN1-TSN391-TUT-KOSMOS;0.12051211955531257
PTA-GREYN1-TSN203-UNISA-SN;0.1369047619047619
PTA-GREYN1-TSN353-TUT-TEMPO;0.10752032520325204
PTA-GREYN1-TSN315-BREYTEN;0.09697169672972578
PTA-GREYN1-TSN161-TUT-SOSN;0.1219118731563422
PTA-GREYN1-TSN162-TUT-SOSS;0.1392398399663087
PTA-GREYN1-TSN49-TUT-ERC-GAR;0.10831285831285832
PTA-GREYN1-TSN389-SMU-MC-PE;0.09735718492343934
PTA-CSIR-SCALAB;0.1918334783870032
PTA1-PE1;0.23958333333333334
KRO-TSN182-UNISAKRO;0.1592605973025048
VDP-GREY2-TSN598-VUT-EMF;0.15914560770156438
CPT-GREYBEL1-TSN493-CGSB;0.1494350282485876
CPT-GREYBEL1-TSN585-UWC-FCHS;0.12935250391236308
CPT-GREYBEL1-TSN34-CPUTB;0.17661591880341881
DBN-GREY1-TSN375-SANBI;0.18052143052143052
DBN-GREY1-TSN11-DUTS;0.1528548312528895
DUR1-PE1;0.22174714956405098
DBN-GREY1-TSN150-DUTB;0.15306712962962962
DBN-GREY1-TSN132-MRC;0.13222355528894222
DBN-GREY1-TSN222-TIA-PWC;0.18141289437585734
DBN-GREY1-TSN662-CAPRISA-KDH;0.11625351617440226
DBN-GREY1-TSN13-CAO;0.17355643044619423
DUR2-PE1;0.21153230966090852
DBN-GREY1-TSN366-UKZNE-PE;0.17355643044619423
DBN-GREY1-TSN97-CSIR;0.17410479199578727
ZEE1-OR1;0.17314742079078294
ZEH1-PE1;0.21012074992055926
RCB-TSN596-WRLHS-ALTSO;0.008333333333333333
RCB-TSN20-AHRI-SOM-1;0.005555555555555555
RCB-TSN116-UZ-RCB-PE;0.005555555555555555
VDP-GREY1-TSN90-VUTMC;0.15891612593126653
CPT-GREYSLB1-TSN292-ARCINFR;0.14882961962637858
CPT-GREYSLB1-TSN79-SUN;0.17605165069222578
PTD-TSN216-WSU-PTD-PE;0.18096606458675424
BIY-TSN65-UFH-BHISHO-PE;0.18201211120286265
UTE-TSN12-WSU-B-PE;0.18096606458675424
PTA-GREYS3-TSN250-TIAMHO;0.17139709694142044
PTA-GREYS3-TSN403-ASSAF;0.19250363901018924
PTA-TSN455-SITA-CENT-PE;0.1850685698292751
LCD-TSN186-UNISAM;0.004166666666666667
THY-TSN87-UNIVEN-MC-PE;0.004166666666666667
ALC-TSN64-UFHA;0.16400049603174605
GRH1-PE1;0.17675755145682973
GRH1-PE2;0.14933378500451672
MFK-TSN32-NWUM;0.15823163436228763
MFK1-PE1;0.18936139747995417
KIM-TSN345-SPU-NC-PE;0.1724700052164841
ZEH-TSN938-DHA-POTCH;0.1724700052164841
PTA-GREYS3-TSN8-CHE;0.19216797442603895
PTA-GREYS2-TSN299-ARCIAE;0.12252177135445617
PTA-GREYN1-TSN298-ARCOVI;0.19351770558969858
PTA-GREYN1-TSN75-UPO;0.16207107843137256
PTA-CSIR-TWR;0.1918334783870032
CPT-GREYSS1-TSN144-CPUTGSH;0.11606986133052484
CPT-GREYSS1-TSN273-CPUTGSR;0.10357926065162908
CPT-GREYSS1-TSN768-UCTCAN;0.15211640211640212
CPT-GREYSS1-TSN272-UCTDOR;0.17949239956568946
CPT-GREYSS1-TSN169-UCTRHR;0.1523266528449666
CPT-GREYBEL1-TSN174-UNIBEL;0.14893018018018017
CPT-GREYBEL1-TSN22-MRCCPT-PE;0.17591114658153764
CPT-GREYBEL1-TSN812-UWC-DIH;0.12897405890384242
CPT-GREYBEL1-TSN278-UWCT;0.14882961962637858
CPT-GREYBEL1-TSN147-CPUTT;0.17535136568549456
CPT-GREYBEL1-TSN208-USTYG;0.14903087671850349
CPT6-PE1;0.2133752823491449
CPT-GREYBEL1-TSN487-MRCN;0.14903087671850349
CPT-GREYCBD1-TSN650-NLSA-CFB;0.1732835429769392
CPT-GREYCBD1-TSN24-NLSA;0.21012074992055926
CPT-GREYCBD1-TSN18-IZMU;0.17396737700605105
CPT-GREYCBD2-TSN143-CPUTGB;0.14862890537199372
CPT-GREYCBD2-TSN109-SANAP;0.17549097664543523
CPT-GREYCBD2-TSN215-HSRCCPT;0.12874805295950156
CPT-GREYCBD2-TSN164-UCTBS;0.2137892014225671
CPT-GREYCBD1-TSN275-MCM;0.1732835429769392
CPT-GREYCBD1-TSN641-SAEON;0.20932257043368158
CPT-GREYCBD1-TSN490-CPGR;0.14793064876957496
CPT-GREYCBD1-TSN4-CPUTCPT;0.12912517086506542
CPT-GREYCBD1-TSN276-CPUTOPT;0.11396932092381938
