Node;Degree Centrality
CPT3-PE1;0.1261682242990654
PTA1-PE1;0.0514018691588785
MTZ1-IR1;0.04672897196261682
CPT1-IR1;0.037383177570093455
ELS1-PE1;0.037383177570093455
DUR2-PE1;0.03271028037383177
ZEH1-PE1;0.03271028037383177
CPT2-PE1;0.02803738317757009
VDP1-PE1;0.02803738317757009
DUR3-PE1;0.02803738317757009
BFN1-PE1;0.02803738317757009
ELS3-PE1;0.02803738317757009
BFN2-PE1;0.02336448598130841
JNB2-PE1;0.02336448598130841
LDN1-IR1;0.02336448598130841
PZB1-PE1;0.02336448598130841
CPT6-PE1;0.02336448598130841
CPT-GREYSS1-TSN39-SAAO;0.018691588785046728
JNB-GREY2-TSN42-UJBU;0.018691588785046728
BFN3-PE1;0.018691588785046728
PLZ1-PE1;0.018691588785046728
