Node;Closeness Centrality
DBN-GREY1-TSN498-CAPRISA-ECRS;0.1703806601207422
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.14669995588723506
DBN-GREY1-TSN151-DUTC;0.20501771612882724
DBN-GREY1-TSN176-UNISAM;0.17003175774506832
DBN-GREY1-TSN232-NMMS;0.15926887793895467
CPT-GREYSS1-TSN500-CPUTSPR;0.1282020201217319
CPT-GREYSS1-TSN145-CPUTM;0.14739439354823972
CPT4-PE1;0.22937064926015205
CPT1-IR1;0.2979623505939295
TENET-TSN118-AIMS;0.20104642864933422
CPT-GREYSS1-TSN495-UCTVH;0.1582570045085928
CPT-GREYSS1-TSN39-SAAO;0.18856663519797512
JNB-GREY2-TSN99-CSMI;0.18315920962979787
JNB-GREY2-TSN42-UJBU;0.18397084571382946
JNB3-PE1;0.22380640170397584
JNB-GREY2-TSN42-UJBU-2;0.18302463269399347
JNB-GREY2-TSN295-CSIR-CTF;0.15539396450188714
JNB-GREY1-TSN110-WITSE;0.134646770322446
JNB-GREY1-TSN112-WITSM;0.1543348978293216
JNB-TSN44-UJ-DF-PE;0.18248829677401107
HMS-TSN28-SANSA;0.20586489677398767
GRJ-TSN459-NMU-GC;0.2285289221069038
CPT2-PE1;0.25866721193824
VDP-GREY2-TSN484-DFA-VDBP;0.18437936720690237
VDP-GREY2-TSN139-NWUFAR;0.15549096447972852
VDP1-PE1;0.22645138645138646
CPT-GREYSS1-TSN463-DFA-PLN;0.22937064926015205
CPT3-PE1;0.29548816737428835
CPT1-LAB1;0.18603175884729284
TENET-TSN470-DFA-WYN;0.227901669804689
TERACO-TSN462-RDB;0.22769335017963901
SLB-TSN750-DOA-ELSEN;0.1849268931674277
PHU-TSN247-UFSQ;0.23107284331774128
BTH-TSN504-ARC-SGI;0.1874315463480249
DUR3-PE1;0.29478878709647943
WEL1-PE1;0.21092000431543192
PTA-GREYS2-TSN499-DFASAMCOR;0.1739500873579086
PTA-GREYS2-TSN257-SANBI;0.20914905549666257
PTA-GREYS2-TSN260-CGS;0.14853698574628807
PTA-GREYS2-TSN509-UP-MAMC;0.14783176563591993
BFN2-PE1;0.23746093908153013
BFN3-PE1;0.2616560137568541
BFN1-PE1;0.25653607116017
BFN-GREY1-TSN246-UFSPSY;0.1913183756501729
BFN-GREY1-TSN244-UFSNATH;0.1913183756501729
JNB2-PE1;0.2837090263058372
PTA-GREYS2-TSN40-USAF;0.11447450601862368
PTA-GREYS2-TSN973-UNIVEN-COL;0.12940079225793513
PTA-GREYS2-TSN261-ARC-HO-PE;0.10255106014677855
UTW-TSN468-WSUQ;0.18644949483272838
UTT-TSN86-WSU-NMD-PE;0.22958205078020746
WTS-TSN467-WSUW;0.15676307432128703
PLZ1-PE1;0.23021859990436702
ISD1-PE1-ISD1-PR1;0.2297938423399678
ISD1-PE1;0.2997551445204875
CPT7-PE1;0.23064493064493066
CPT-TSN793-NSFAS-CBD;0.2516126516126516
CPT3-PE1-CPT3-PR1;0.22727785136544262
