Node;Closeness Centrality
CPT3-PE1;0.2202723939235202
BFN3-PE1;0.1865572315882875
CPT1-IR1;0.1856102405649967
DUR3-PE1;0.18420764428868688
CPT2-PE1;0.17453564387257445
PLZ2-PE1;0.17207161125319695
CPT9-PE1;0.17207161125319695
PLZ1-PE1;0.16696446297399245
CAR-TSN237-SKA-CAR-PE;0.16658413390115878
GRJ-TSN459-NMU-GC;0.1658286503007
CPT-GREYSS1-TSN463-DFA-PLN;0.1658286503007
CPT-GREYSS2-TSN270-UCTGSR;0.16507998822259298
TENET-TSN470-DFA-WYN;0.16470818644731688
CPT-GREYSS2-TSN170-UCTSSI;0.16470818644731688
CPT-GREYSS2-TSN236-SARAO-PE;0.16470818644731688
TERACO-TSN462-RDB;0.1643380556912555
ISD1-PE1;0.1643380556912555
CPT7-PE1;0.16360276237720064
