Node;Closeness Centrality
MTZ1-IR1;0.2738095238095238
CPT3-PE1;0.2694580277098615
CPT1-IR1;0.26492387820512825
ISD1-PE1;0.25931372549019605
DUR3-PE1;0.2584017194216491
PTA1-PE1;0.23958333333333334
LDN1-IR1;0.23324514991181658
BFN1-PE1;0.23177357167893445
JNB2-PE1;0.22841105354058722
PTA2-PE1;0.22841105354058722
BFN3-PE1;0.22606837606837607
AMS1-IR1;0.22606837606837607
ELS1-PE1;0.22286821705426357
DUR1-PE1;0.22174714956405098
BFN2-PE1;0.21845061116617115
JNB1-PE1;0.2178030303030303
CPT2-PE1;0.21673221894460834
PLZ2-PE1;0.21609477124183007
CPT9-PE1;0.2154610622352558
PLZ1-PE1;0.21441309987029833
AMS1-IR1-AMS1-PR2;0.21441309987029833
CPT-GREYCBD2-TSN164-UCTBS;0.2137892014225671
CPT6-PE1;0.2133752823491449
MTZ1-IR1-MTZ1-RR1;0.21316892327530626
