Node;Degree Centrality
DBN-GREY1-TSN498-CAPRISA-ECRS;0.0125
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.008333333333333333
DBN-GREY1-TSN151-DUTC;0.0125
DBN-GREY1-TSN176-UNISAM;0.008333333333333333
DBN-GREY1-TSN232-NMMS;0.008333333333333333
CPT-GREYSS1-TSN500-CPUTSPR;0.004166666666666667
CPT-GREYSS1-TSN145-CPUTM;0.0125
CPT4-PE1;0.008333333333333333
CPT1-IR1;0.041666666666666664
TENET-TSN118-AIMS;0.008333333333333333
CPT-GREYSS1-TSN495-UCTVH;0.004166666666666667
CPT-GREYSS1-TSN39-SAAO;0.016666666666666666
JNB-GREY2-TSN99-CSMI;0.008333333333333333
JNB-GREY2-TSN42-UJBU;0.016666666666666666
JNB3-PE1;0.0125
JNB-GREY2-TSN42-UJBU-2;0.004166666666666667
JNB-GREY2-TSN295-CSIR-CTF;0.008333333333333333
JNB-GREY1-TSN110-WITSE;0.008333333333333333
JNB-GREY1-TSN112-WITSM;0.008333333333333333
JNB-TSN44-UJ-DF-PE;0.004166666666666667
HMS-TSN28-SANSA;0.008333333333333333
GRJ-TSN459-NMU-GC;0.0125
CPT2-PE1;0.025
VDP-GREY2-TSN484-DFA-VDBP;0.008333333333333333
VDP-GREY2-TSN139-NWUFAR;0.008333333333333333
VDP1-PE1;0.025
CPT-GREYSS1-TSN463-DFA-PLN;0.0125
CPT3-PE1;0.1125
CPT1-LAB1;0.004166666666666667
TENET-TSN470-DFA-WYN;0.008333333333333333
TERACO-TSN462-RDB;0.008333333333333333
SLB-TSN750-DOA-ELSEN;0.004166666666666667
PHU-TSN247-UFSQ;0.0125
BTH-TSN504-ARC-SGI;0.008333333333333333
DUR3-PE1;0.03333333333333333
WEL1-PE1;0.0125
PTA-GREYS2-TSN499-DFASAMCOR;0.0125
PTA-GREYS2-TSN257-SANBI;0.008333333333333333
PTA-GREYS2-TSN260-CGS;0.0125
PTA-GREYS2-TSN509-UP-MAMC;0.004166666666666667
BFN2-PE1;0.020833333333333332
BFN3-PE1;0.016666666666666666
BFN1-PE1;0.0375
BFN-GREY1-TSN246-UFSPSY;0.004166666666666667
BFN-GREY1-TSN244-UFSNATH;0.004166666666666667
JNB2-PE1;0.029166666666666667
PTA-GREYS2-TSN40-USAF;0.008333333333333333
PTA-GREYS2-TSN973-UNIVEN-COL;0.0125
PTA-GREYS2-TSN261-ARC-HO-PE;0.004166666666666667
UTW-TSN468-WSUQ;0.008333333333333333
UTT-TSN86-WSU-NMD-PE;0.016666666666666666
WTS-TSN467-WSUW;0.004166666666666667
PLZ1-PE1;0.016666666666666666
ISD1-PE1-ISD1-PR1;0.004166666666666667
ISD1-PE1;0.025
CPT7-PE1;0.008333333333333333
CPT-TSN793-NSFAS-CBD;0.004166666666666667
CPT3-PE1-CPT3-PR1;0.004166666666666667
CPT3-PE1-CPT3-PR2;0.004166666666666667
PLZ2-PE1;0.0125
NC-SAAO-TSN91-SUTH;0.004166666666666667
LDN1-IR1;0.020833333333333332
ISD1-PE2;0.004166666666666667
SMT-TSN590-IMT;0.004166666666666667
CAR-TSN237-SKA-CAR-PE;0.008333333333333333
