Node;Betweeness Centrality
DBN-GREY1-TSN498-CAPRISA-ECRS;0.001781895937277263
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.001781895937277263
DBN-GREY1-TSN151-DUTC;0.0014255167498218105
DBN-GREY1-TSN176-UNISAM;0.0
DBN-GREY1-TSN232-NMMS;0.001663102874792112
CPT-GREYSS1-TSN500-CPUTSPR;0.0
CPT-GREYSS1-TSN145-CPUTM;0.020254217153718224
CPT4-PE1;0.0015443098123069613
CPT1-IR1;0.127391700324701
TENET-TSN118-AIMS;5.9396531242575434e-05
CPT-GREYSS1-TSN495-UCTVH;0.0
CPT-GREYSS1-TSN39-SAAO;0.006830601092896175
JNB-GREY2-TSN99-CSMI;0.0
JNB-GREY2-TSN42-UJBU;0.000831551437396056
JNB3-PE1;0.0
JNB-GREY2-TSN42-UJBU-2;0.0
JNB-GREY2-TSN295-CSIR-CTF;0.0007127583749109052
JNB-GREY1-TSN110-WITSE;0.0005939653124257543
JNB-GREY1-TSN112-WITSM;0.0003563791874554526
JNB-TSN44-UJ-DF-PE;0.0
HMS-TSN28-SANSA;0.00035637918745545273
GRJ-TSN459-NMU-GC;0.0029084501465114414
CPT2-PE1;0.06490654945751166
VDP-GREY2-TSN484-DFA-VDBP;0.0033856022808268
VDP-GREY2-TSN139-NWUFAR;2.9698265621287717e-05
VDP1-PE1;0.028158905519917635
CPT-GREYSS1-TSN463-DFA-PLN;0.020254217153718224
CPT3-PE1;0.3107705709986537
CPT1-LAB1;0.0
TENET-TSN470-DFA-WYN;0.005226894749346638
TERACO-TSN462-RDB;0.006830601092896175
SLB-TSN750-DOA-ELSEN;0.0
PHU-TSN247-UFSQ;0.02016512235685436
BTH-TSN504-ARC-SGI;0.0033856022808268
DUR3-PE1;0.0719440484675694
WEL1-PE1;0.0033856022808268
PTA-GREYS2-TSN499-DFASAMCOR;0.0006533618436683297
PTA-GREYS2-TSN257-SANBI;0.0
PTA-GREYS2-TSN260-CGS;0.0007127583749109052
PTA-GREYS2-TSN509-UP-MAMC;0.0
BFN2-PE1;0.08585273620020599
BFN3-PE1;0.09101528470737323
BFN1-PE1;0.04620060188484984
BFN-GREY1-TSN246-UFSPSY;0.0
BFN-GREY1-TSN244-UFSNATH;0.0
JNB2-PE1;0.055793141680525925
PTA-GREYS2-TSN40-USAF;0.0003563791874554526
PTA-GREYS2-TSN973-UNIVEN-COL;0.0005939653124257543
PTA-GREYS2-TSN261-ARC-HO-PE;0.0
UTW-TSN468-WSUQ;5.9396531242575434e-05
UTT-TSN86-WSU-NMD-PE;0.0
WTS-TSN467-WSUW;0.0
PLZ1-PE1;0.015878672685515165
ISD1-PE1-ISD1-PR1;0.0
ISD1-PE1;0.006830601092896175
CPT7-PE1;0.0
CPT-TSN793-NSFAS-CBD;0.0
CPT3-PE1-CPT3-PR1;0.0
CPT3-PE1-CPT3-PR2;0.0
PLZ2-PE1;0.005806010928961749
NC-SAAO-TSN91-SUTH;0.0
LDN1-IR1;0.0
ISD1-PE2;0.0
SMT-TSN590-IMT;0.0
CAR-TSN237-SKA-CAR-PE;0.026609645996673793
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE1;0.0
CPT-GREYSS2-TSN170-UCTSSI;0.006711808030411024
CPT-GREYSS2-TSN270-UCTGSR;0.005559515324305064
CPT9-PE1;0.034968717826878895
