graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
isis-links.json,betweeness,279,0.00019,69.16487,8.26523,1.2934,-0.00112,39.48746,-9.97133,-0.8991
isis-links.json,closeness,279,0.01094,33.56272,9.17921,1.53022,0.00963,3.8853,-9.05735,-0.66228
isis-links.json,core influence,279,0.00071,63.47312,12.39427,1.63635,-0.0006,33.7957,-5.84229,-0.55615
isis-links.json,degree,279,0.00019,74.96057,8.26882,1.33985,-0.00112,45.28315,-9.96774,-0.85265
isis-links.json,random,279,0.00131,29.67742,18.23656,2.1925,0.0,0.0,0.0,0.0
