graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pzb,betweeness,10,0.1,4.9,0.7,1.3,-0.3,2.0,-1.1,-0.1
pzb,closeness,10,0.1,4.9,0.7,1.3,-0.3,2.0,-1.1,-0.1
pzb,core influence,10,0.3,3.8,1.8,1.9,-0.1,0.9,0.0,0.5
pzb,degree,10,0.1,4.9,0.7,1.3,-0.3,2.0,-1.1,-0.1
pzb,random,10,0.4,2.9,1.8,1.4,0.0,0.0,0.0,0.0
