graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
els,betweeness,13,0.04108,5.61538,0.69231,1.23077,-0.46144,4.30769,-1.76923,-1.39744
els,closeness,13,0.04108,5.23077,0.69231,1.23077,-0.46144,3.92308,-1.76923,-1.39744
els,core influence,13,0.04108,5.61538,0.69231,1.23077,-0.46144,4.30769,-1.76923,-1.39744
els,degree,13,0.04108,5.61538,0.69231,1.23077,-0.46144,4.30769,-1.76923,-1.39744
els,random,13,0.50252,1.30769,2.46154,2.62821,0.0,0.0,0.0,0.0
