graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
jnb,betweeness,31,0.0074,11.16129,0.6129,1.36022,0.0,7.22581,-4.22581,-0.51882
jnb,closeness,31,0.07192,7.90323,1.29032,1.75269,0.06452,3.96774,-3.54839,-0.12634
jnb,core influence,31,0.0074,11.16129,1.29032,1.43548,0.0,7.22581,-3.54839,-0.44355
jnb,degree,31,0.0074,11.16129,1.16129,1.55914,0.0,7.22581,-3.67742,-0.31989
jnb,random,31,0.0074,3.93548,4.83871,1.87903,0.0,0.0,0.0,0.0
