graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pzb,betweeness,10,0.57755,3.1,0.2,1.0,0.43266,0.2,-0.5,-0.1
pzb,closeness,10,0.07755,3.9,0.3,1.0,-0.06734,1.0,-0.4,-0.1
pzb,core influence,10,0.15664,2.9,0.5,1.8,0.01175,0.0,-0.2,0.7
pzb,degree,10,0.07755,3.7,0.3,1.0,-0.06734,0.8,-0.4,-0.1
pzb,random,10,0.14489,2.9,0.7,1.1,0.0,0.0,0.0,0.0
