node_id,removed,remaining,aG,e1_mult,e0_mult,CIS,strategy,cumAUC_aG,cumAUC_e0_mult,cumAUC_e1_mult,cumAUC_CIS
DUR1,1,27,0.7317679348736258,2,1,7.666666666666667,random,0.7317679348736258,1.0,2.0,7.666666666666667
CAPE2,2,26,0.42741648831947265,2,1,5.666666666666667,random,0.5795922115965493,1.0,2.0,6.666666666666667
ELS,3,25,0.43045110029459827,2,1,5.333333333333333,random,0.5298785078292322,1.0,2.0,6.222222222222222
DUR2,4,24,0.40300905166327633,2,1,5.0,random,0.49816114378774323,1.0,2.0,5.916666666666667
DBN-GREY1-TSN232-NMMS,5,23,0.29449753258966077,3,1,3.0,random,0.4574284215481268,1.0,2.2,5.333333333333334
DUR-TSN19-MUT,6,22,1.0168833810535692e-16,5,2,2.6666666666666665,random,0.38119035129010564,1.1666666666666667,2.6666666666666665,4.888888888888888
DBN-GREY1-TSN97-CSIR,7,21,-3.0196611203056924e-17,4,2,2.6666666666666665,random,0.32673458682009054,1.2857142857142858,2.857142857142857,4.571428571428571
DBN-GREY1-TSN497-CAPRISA-DDMRI,8,20,0.30250744557377673,4,1,3.0,random,0.32370619416430135,1.25,3.0,4.375
MTZ,9,19,0.25036382392439754,4,1,2.3333333333333335,random,0.3155570419154231,1.2222222222222223,3.111111111111111,4.148148148148149
DBN-GREY1-TSN176-UNISAM,10,18,0.26430036018158215,3,1,2.5,random,0.31043137374203905,1.2,3.1,3.9833333333333334
DBN-TSN935-DHA-UMGENI,11,17,0.1513120211634884,3,1,2.0,random,0.2959659780530799,1.1818181818181819,3.090909090909091,3.803030303030303
DBN-GREY1-TSN151-DUTC,12,16,0.14477811644572555,3,1,1.0,random,0.28336698958580037,1.1666666666666667,3.0833333333333335,3.5694444444444446
PZB,13,15,2.221799247995063e-16,3,2,1.0,random,0.2615695288484311,1.2307692307692308,3.076923076923077,3.371794871794872
PHU,14,14,2.2204669648111434e-16,2,2,1.0,random,0.2428859910735432,1.2857142857142858,3.0,3.2023809523809526
DBN-GREY1-TSN11-DUTS,15,13,1.1237326976371665e-16,1,2,1.0,random,0.2266935916686403,1.3333333333333333,2.8666666666666667,3.055555555555556
DBN-GREY1-TSN13-CAO,16,12,-1.7446132965063926e-17,2,3,3.0,random,0.2125252421893503,1.4375,2.8125,3.0520833333333335
DBN-GREY1-TSN498-CAPRISA-ECRS,17,11,7.18014458424731e-17,2,3,3.0,random,0.20002375735468264,1.5294117647058822,2.764705882352941,3.0490196078431375
DBN-GREY1-TSN231-UKZNW-PE,18,10,2.297050543361159e-16,2,2,4.0,random,0.18891132639053362,1.5555555555555556,2.7222222222222223,3.101851851851852
DUR3,19,9,-3.811390048745462e-17,2,3,3.0,random,0.17896862500155816,1.631578947368421,2.6842105263157894,3.0964912280701755
DBN-GREY1-TSN222-TIA-PWC,20,8,0.0,0,5,2.0,random,0.17002019375148025,1.8,2.55,3.041666666666667
DBN-GREY1-TSN662-CAPRISA-KDH,21,7,0.0,1,5,2.0,random,0.16192399404902882,1.9523809523809523,2.4761904761904763,2.992063492063492
UTT,22,6,0.0,0,5,1.0,random,0.15456381250134568,2.090909090909091,2.3636363636363638,2.901515151515152
DBN-GREY1-TSN132-MRC,23,5,0.0,0,4,1.0,random,0.1478436467404176,2.1739130434782608,2.260869565217391,2.8188405797101446
DBN-GREY1-TSN375-SANBI,24,4,0.0,0,4,1.0,random,0.1416834947929002,2.25,2.1666666666666665,2.7430555555555554
ISANDO,25,3,0.0,0,3,1.0,random,0.1360161550011842,2.28,2.08,2.6733333333333333
DBN-GREY1-TSN366-UKZNE-PE,26,2,0.0,0,2,1.0,random,0.13078476442421558,2.269230769230769,2.0,2.6089743589743586
DUR3,1,27,0.7317679348736258,2,1,7.666666666666667,core influence,0.7317679348736258,1.0,2.0,7.666666666666667
DUR1,2,26,0.2761003341924904,2,1,3.3333333333333335,core influence,0.5039341345330581,1.0,2.0,5.5
DUR2,3,25,4.3715452506274155e-16,2,2,2.0,core influence,0.33595608968870555,1.3333333333333333,2.0,4.333333333333333
