graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
vdp,betweeness,7,0.10042,3.0,0.42857,1.28571,-0.17326,1.28571,-0.85714,-0.85714
vdp,closeness,7,0.10042,3.14286,0.42857,1.28571,-0.17326,1.42857,-0.85714,-0.85714
vdp,core influence,7,0.10042,3.14286,0.42857,1.28571,-0.17326,1.42857,-0.85714,-0.85714
vdp,degree,7,0.10042,3.0,0.71429,1.57143,-0.17326,1.28571,-0.57143,-0.57143
vdp,random,7,0.27367,1.71429,1.28571,2.14286,0.0,0.0,0.0,0.0
