Node;Closeness Centrality
1;0.7222222222222222
2;0.43333333333333335
3;0.65
4;0.40625
5;0.43333333333333335
6;0.5
7;0.43333333333333335
8;0.41935483870967744
9;0.6190476190476191
10;0.48148148148148145
11;0.43333333333333335
12;0.43333333333333335
13;0.3939393939393939
14;0.40625
