Node;Core Strength
24;0.06711560552140217
25;0.06711560552140217
27;0.0671156055214022
26;0.06711560552140221
2;0.06711560552140225
20;0.06711560552140232
9;0.13423121104280386
10;0.13423121104280397
11;0.13423121104280408
3;0.13423121104280433
23;0.13423121104280455
21;0.13423121104280464
