Node;Core Influences
67;0.041885390829169394
66;0.041885390829169436
58;0.04188539082916946
4;0.04188539082916947
68;0.041885390829169485
64;0.04188539082916949
65;0.04188539082916951
69;0.04188539082916953
32;0.04188539082916958
2;0.04188539082916959
61;0.041885390829169596
59;0.0418853908291696
47;0.04188539082916963
60;0.04188539082916963
35;0.041885390829169644
39;0.04188539082916979
23;0.0837707816583386
15;0.08377078165833879
20;0.08377078165833887
54;0.0837707816583389
9;0.08377078165833893
27;0.08377078165833893
53;0.08377078165833894
55;0.08377078165833896
6;0.08377078165833897
52;0.08377078165833902
11;0.08377078165833904
51;0.08377078165833904
46;0.08377078165833905
56;0.08377078165833905
34;0.08377078165833911
50;0.08377078165833914
63;0.08377078165833914
45;0.08377078165833916
57;0.08377078165833918
7;0.08377078165833919
31;0.08377078165833919
28;0.0837707816583392
41;0.08377078165833922
30;0.08377078165833923
13;0.08377078165833925
29;0.08377078165833926
38;0.08377078165833926
43;0.08377078165833927
25;0.0837707816583393
26;0.08377078165833932
42;0.08377078165833933
24;0.08377078165833939
16;0.08377078165833941
36;0.08377078165833941
40;0.08377078165833947
17;0.0837707816583395
37;0.0837707816583395
19;0.12565617248750796
22;0.12565617248750813
18;0.12565617248750827
21;0.12565617248750854
48;0.1256561724875086
33;0.12565617248750874
62;0.12565617248750877
5;0.1256561724875089
49;0.16754156331667813
12;0.1675415633166782
14;0.16754156331667838
8;0.1675415633166784
10;0.20942695414584764
44;0.3350831266333566
1;0.3769685174625262
3;0.41885390829169517
