Node;Degree Centrality
DBN-GREY1-TSN231-UKZNW-PE;0.009174311926605505
DBN-GREY1-TSN232-NMMS;0.009174311926605505
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.009174311926605505
DBN-GREY1-TSN97-CSIR;0.009174311926605505
DUR-TSN19-MUT;0.009174311926605505
PZB;0.009174311926605505
UTT;0.009174311926605505
ELS-GREY1-TSN108-WSU-CHS;0.009174311926605505
ELS-GREY1-TSN177-UNISAE;0.009174311926605505
ELS-GREY1-TSN393-WSU-CAM;0.009174311926605505
JNB-NHLS-TSN677-SAND;0.009174311926605505
JNB-GREY-TSN284-WITS-HJH;0.009174311926605505
JNB-GREY-TSN285-WITS-RMH;0.009174311926605505
JNB-GREY1-TSN110-WITSE;0.009174311926605505
JNB-GREY1-TSN112-WITSM;0.009174311926605505
JNB-GREY2-TSN295-CSIR-CTF;0.009174311926605505
JNB-GREY1-TSN690-NHLS-BRAAM;0.009174311926605505
JNB-GREY2-TSN171-UJSO;0.009174311926605505
JNB-GREY2-TSN99-CSMI;0.009174311926605505
JNB-GREY2-TSN659-WITS-CLMDC;0.009174311926605505
JNB-TSN251-GIBS;0.009174311926605505
JNB-TSN949-GIBS-NORTH;0.009174311926605505
SDT-TSN535-UCT-GSB;0.009174311926605505
PZB-GREY1-TSN10-DUTRC;0.009174311926605505
PZB-GREY1-TSN384-SANBIP;0.009174311926605505
PZB-GREY1-TSN383-DUTI;0.009174311926605505
VDP-GREY2-TSN139-NWUFAR;0.009174311926605505
VDP-GREY2-TSN484-DFA-VDBP;0.009174311926605505
VDP-GREY2-TSN598-VUT-EMF;0.009174311926605505
NLP-TSN344-UMP-DC2-PE;0.0045871559633027525
PTA-TSN940-DHA-SOSH;0.0045871559633027525
PTA-GREYN1-TSN354-TUT-MONITOR;0.0045871559633027525
PTA-GREYS2-TSN509-UP-MAMC;0.0045871559633027525
PTA-TSN397-ARCPPRI;0.0045871559633027525
BFN-GREY1-TSN173-UNISAB;0.0045871559633027525
BFN-GREY1-TSN246-UFSPSY;0.0045871559633027525
KIM-TSN760-SPUC;0.0045871559633027525
WEL1;0.0045871559633027525
ELSIS;0.0045871559633027525
CPT-GREYSLB1-TSN103-CSIR;0.0045871559633027525
CPT-GREYSLB1-TSN292-ARCINFR;0.0045871559633027525
CPT-GREYSS1-TSN500-CPUTSPR;0.0045871559633027525
CPT-GREYSS1-TSN495-UCTVH;0.0045871559633027525
CPT-TSN943-DHA-WYNBERG;0.0045871559633027525
WACS;0.0045871559633027525
WACS2;0.0045871559633027525
BAAI;0.0045871559633027525
SMT-TSN590-IMT;0.0045871559633027525
AMLIGHT;0.0045871559633027525
DBN-TSN935-DHA-UMGENI;0.0045871559633027525
PHU;0.0045871559633027525
BIY-TSN65-UFH-BHISHO-PE;0.0045871559633027525
PTD-TSN216-WSU-PTD-PE;0.0045871559633027525
UTE-TSN12-WSU-B-PE;0.0045871559633027525
BAAIIS;0.0045871559633027525
BLOEM3;0.0045871559633027525
DURBS;0.0045871559633027525
UNISA;0.0045871559633027525
THY-TSN87-UNIVEN-MC-PE;0.0045871559633027525
VDP;0.0045871559633027525
PZB-TSN267-SAEON-GWFN;0.0045871559633027525
PZB-TSN534-HSRC-SW;0.0045871559633027525
PZB-TSN670-ARC-CACWL;0.0045871559633027525
JOBURG;0.0045871559633027525
VDP-GREY1-TSN90-VUTMC;0.0045871559633027525
ZEH1;0.0045871559633027525
