Name;Algebraic Connectivity;Multiplicity of the one eigenvalue;Density of eigenvalues around 1;Multiplicity of the zero eigenvalue
TGF_UNION;0.021311629163143532;24;0.1095890410958904;1
TGF_UNION;0.021311629163143532;24;0.1095890410958904;1
TGF_UNION;0.021311629163143532;24;0.1095890410958904;1
