1;2;8;0.4271210980886294
2;1;1;0.047457899787625546
3;1;2;0.09491579957524834
4;1;1;0.04745789978762381
5;2;9;0.474578997876255
6;1;1;0.047457899787625504
7;1;1;0.0474578997876255
8;2;1;0.09491579957524462
9;2;1;0.09491579957524598
10;2;1;0.09491579957524415
11;2;1;0.09491579957524775
12;1;1;0.047457899787622694
13;2;1;0.09491579957525034
14;2;1;0.09491579957525194
15;2;1;0.0949157995752487
16;2;1;0.09491579957525316
17;2;1;0.09491579957524732
18;2;1;0.09491579957525328
19;2;1;0.09491579957525273
20;2;1;0.09491579957525367
21;2;1;0.09491579957525195
22;2;4;0.2372894989381153
23;2;1;0.09491579957524943
24;2;1;0.09491579957525378
25;1;1;0.04745789978762313
26;2;2;0.14237369936286723
27;2;1;0.09491579957524524
28;2;2;0.14237369936287073
29;2;2;0.1423736993628706
30;2;1;0.09491579957525176
31;2;1;0.09491579957525201
32;2;2;0.14237369936287733
33;2;1;0.09491579957525134
34;2;1;0.09491579957525152
35;2;1;0.09491579957525148
36;2;1;0.0949157995752509
37;2;1;0.09491579957525113
38;2;1;0.09491579957524798
39;2;1;0.09491579957524846
40;2;1;0.09491579957524927
41;2;1;0.09491579957525015
42;2;1;0.09491579957524865
43;2;1;0.09491579957525041
44;2;1;0.09491579957524979
45;2;1;0.09491579957524925
46;2;1;0.09491579957524876
47;2;1;0.09491579957524704
48;2;1;0.09491579957524776
49;2;1;0.09491579957524707
50;2;1;0.09491579957524829
51;2;2;0.14237369936287647
52;2;1;0.09491579957525123
53;1;1;0.04745789978762493
54;2;1;0.09491579957524948
55;2;1;0.0949157995752495
56;2;2;0.1423736993628749
57;2;1;0.09491579957525031
58;2;1;0.09491579957525023
59;1;1;0.04745789978762553
60;2;1;0.09491579957525109
61;2;1;0.09491579957525105
