Node;Closeness Centrality
1;0.5636363636363636
2;0.36470588235294116
3;0.4626865671641791
4;0.31958762886597936
5;0.36470588235294116
6;0.31958762886597936
7;0.31958762886597936
8;0.36904761904761907
9;0.31958762886597936
10;0.5
11;0.4025974025974026
12;0.31958762886597936
13;0.31958762886597936
14;0.31958762886597936
15;0.31958762886597936
16;0.45588235294117646
17;0.22794117647058823
18;0.2540983606557377
19;0.2767857142857143
20;0.3229166666666667
21;0.3974358974358974
22;0.36904761904761907
23;0.3875
24;0.36046511627906974
25;0.33695652173913043
26;0.33695652173913043
27;0.3974358974358974
28;0.34831460674157305
29;0.2672413793103448
30;0.29523809523809524
31;0.3974358974358974
32;0.36470588235294116
