Node;Closeness Centrality
1;0.5416666666666666
2;0.3561643835616438
3;0.2826086956521739
4;0.37681159420289856
5;0.3561643835616438
6;0.3466666666666667
7;0.35135135135135137
8;0.5
9;0.29545454545454547
10;0.28888888888888886
11;0.37681159420289856
12;0.29545454545454547
13;0.37681159420289856
14;0.24299065420560748
15;0.52
16;0.37142857142857144
17;0.28888888888888886
18;0.23853211009174313
19;0.36619718309859156
20;0.3466666666666667
21;0.3880597014925373
22;0.40625
23;0.3880597014925373
24;0.3561643835616438
25;0.3561643835616438
26;0.3561643835616438
27;0.3561643835616438
