node_id,removed,remaining,aG,e1_mult,e0_mult,CIS,strategy,cumAUC_aG,cumAUC_e0_mult,cumAUC_e1_mult,cumAUC_CIS
VDP1,1,8,2.999999999999998,0,1,5.0,random,2.999999999999998,1.0,0.0,5.0
JOBURG,2,7,1.999999999999999,0,1,5.0,random,2.4999999999999982,1.0,0.0,5.0
ZEH1,3,6,1.0,4,1,5.0,random,1.999999999999999,1.0,1.3333333333333333,5.0
POTCH,4,5,1.0,3,1,4.0,random,1.7499999999999991,1.0,1.75,4.75
VDP-GREY1-TSN90-VUTMC,5,4,1.0,2,1,3.0,random,1.5999999999999992,1.0,1.8,4.4
VDP-GREY2-TSN598-VUT-EMF,6,3,1.0,1,1,2.0,random,1.4999999999999993,1.0,1.6666666666666667,4.0
VDP-GREY2-TSN139-NWUFAR,7,2,2.0,0,1,1.0,random,1.571428571428571,1.0,1.4285714285714286,3.5714285714285716
JOBURG,1,8,2.999999999999998,0,1,5.0,core influence,2.999999999999998,1.0,0.0,5.0
VDP1,2,7,1.999999999999999,0,1,5.0,core influence,2.4999999999999982,1.0,0.0,5.0
VDP-GREY2-TSN139-NWUFAR,3,6,1.0,4,1,5.0,core influence,1.999999999999999,1.0,1.3333333333333333,5.0
VDP-GREY2-TSN484-DFA-VDBP,4,5,0.0,0,5,1.0,core influence,1.4999999999999991,2.0,1.0,4.0
VDP-GREY2-TSN598-VUT-EMF,5,4,0.0,0,4,1.0,core influence,1.1999999999999993,2.4,0.8,3.4
ZEH1,6,3,0.0,0,3,1.0,core influence,0.9999999999999994,2.5,0.6666666666666666,3.0
POTCH,7,2,0.0,0,2,1.0,core influence,0.8571428571428567,2.4285714285714284,0.5714285714285714,2.7142857142857144
VDP1,1,8,2.999999999999998,0,1,5.0,degree,2.999999999999998,1.0,0.0,5.0
JOBURG,2,7,1.999999999999999,0,1,5.0,degree,2.4999999999999982,1.0,0.0,5.0
VDP-GREY2-TSN139-NWUFAR,3,6,1.0,4,1,5.0,degree,1.999999999999999,1.0,1.3333333333333333,5.0
VDP-GREY1-TSN90-VUTMC,4,5,0.0,0,5,1.0,degree,1.4999999999999991,2.0,1.0,4.0
VDP-GREY2-TSN484-DFA-VDBP,5,4,0.0,0,4,1.0,degree,1.1999999999999993,2.4,0.8,3.4
VDP-GREY2-TSN598-VUT-EMF,6,3,0.0,0,3,1.0,degree,0.9999999999999994,2.5,0.6666666666666666,3.0
POTCH,7,2,0.0,0,2,1.0,degree,0.8571428571428567,2.4285714285714284,0.5714285714285714,2.7142857142857144
VDP1,1,8,2.999999999999998,0,1,5.0,betweeness,2.999999999999998,1.0,0.0,5.0
JOBURG,2,7,1.999999999999999,0,1,5.0,betweeness,2.4999999999999982,1.0,0.0,5.0
VDP-GREY2-TSN139-NWUFAR,3,6,1.0,4,1,5.0,betweeness,1.999999999999999,1.0,1.3333333333333333,5.0
VDP-GREY1-TSN90-VUTMC,4,5,0.0,0,5,1.0,betweeness,1.4999999999999991,2.0,1.0,4.0
VDP-GREY2-TSN484-DFA-VDBP,5,4,0.0,0,4,1.0,betweeness,1.1999999999999993,2.4,0.8,3.4
VDP-GREY2-TSN598-VUT-EMF,6,3,0.0,0,3,1.0,betweeness,0.9999999999999994,2.5,0.6666666666666666,3.0
POTCH,7,2,0.0,0,2,1.0,betweeness,0.8571428571428567,2.4285714285714284,0.5714285714285714,2.7142857142857144
VDP1,1,8,2.999999999999998,0,1,5.0,closeness,2.999999999999998,1.0,0.0,5.0
JOBURG,2,7,1.999999999999999,0,1,5.0,closeness,2.4999999999999982,1.0,0.0,5.0
VDP-GREY2-TSN139-NWUFAR,3,6,1.0,4,1,5.0,closeness,1.999999999999999,1.0,1.3333333333333333,5.0
VDP-GREY1-TSN90-VUTMC,4,5,0.0,0,5,1.0,closeness,1.4999999999999991,2.0,1.0,4.0
VDP-GREY2-TSN484-DFA-VDBP,5,4,0.0,0,4,1.0,closeness,1.1999999999999993,2.4,0.8,3.4
VDP-GREY2-TSN598-VUT-EMF,6,3,0.0,0,3,1.0,closeness,0.9999999999999994,2.5,0.6666666666666666,3.0
POTCH,7,2,0.0,0,2,1.0,closeness,0.8571428571428567,2.4285714285714284,0.5714285714285714,2.7142857142857144
