Node;Core Number;Core Strength;Core Influence
DBN-GREY1-TSN498-CAPRISA-ECRS;2;2;0.0584490974611611
DBN-GREY1-TSN497-CAPRISA-DDMRI;2;1;0.03896606497410742
DBN-GREY1-TSN151-DUTC;2;2;0.05844909746116105
DBN-GREY1-TSN176-UNISAM;2;1;0.03896606497410738
DBN-GREY1-TSN232-NMMS;2;1;0.03896606497410738
CPT-GREYSS1-TSN500-CPUTSPR;1;1;0.01948303248705386
CPT-GREYSS1-TSN145-CPUTM;1;3;0.05844909746116162
CPT4-PE1;2;1;0.03896606497410665
CPT1-IR1;3;4;0.11689819492232051
TENET-TSN118-AIMS;2;1;0.03896606497410657
CPT-GREYSS1-TSN495-UCTVH;1;1;0.019483032487053884
CPT-GREYSS1-TSN39-SAAO;2;1;0.03896606497410751
JNB-GREY2-TSN99-CSMI;2;1;0.03896606497410709
JNB-GREY2-TSN42-UJBU;2;3;0.07793212994821402
JNB3-PE1;2;5;0.11689819492232131
JNB-GREY2-TSN42-UJBU-2;2;2;0.05844909746116039
JNB-GREY2-TSN295-CSIR-CTF;2;1;0.0389660649741069
JNB-GREY1-TSN110-WITSE;2;1;0.03896606497410679
JNB-GREY1-TSN112-WITSM;2;1;0.03896606497410674
JNB-TSN44-UJ-DF-PE;2;2;0.058449097461160227
HMS-TSN28-SANSA;2;1;0.03896606497410684
GRJ-TSN459-NMU-GC;2;2;0.05844909746116035
CPT2-PE1;2;8;0.17534729238348137
VDP-GREY2-TSN484-DFA-VDBP;2;1;0.038966064974107005
VDP-GREY2-TSN139-NWUFAR;2;1;0.03896606497410704
VDP1-PE1;2;4;0.09741516243526746
CPT-GREYSS1-TSN463-DFA-PLN;2;1;0.038966064974107324
CPT3-PE1;3;4;0.1168981949223208
CPT1-LAB1;1;1;0.01948303248705365
TENET-TSN470-DFA-WYN;2;1;0.0389660649741067
TERACO-TSN462-RDB;1;2;0.03896606497410681
SLB-TSN750-DOA-ELSEN;1;1;0.019483032487053388
PHU-TSN247-UFSQ;2;2;0.058449097461160546
BTH-TSN504-ARC-SGI;2;1;0.038966064974107074
DUR3-PE1;3;4;0.11689819492232092
WEL1-PE1;2;2;0.05844909746116056
PTA-GREYS2-TSN499-DFASAMCOR;2;1;0.03896606497409979
PTA-GREYS2-TSN257-SANBI;2;1;0.03896606497410194
PTA-GREYS2-TSN260-CGS;2;2;0.058449097461146966
PTA-GREYS2-TSN509-UP-MAMC;1;1;0.019483032487049814
BFN2-PE1;3;1;0.0584490974611605
BFN3-PE1;3;4;0.11689819492232097
BFN1-PE1;3;2;0.07793212994821394
BFN-GREY1-TSN246-UFSPSY;1;1;0.019483032487053516
BFN-GREY1-TSN244-UFSNATH;1;1;0.0194830324870535
JNB2-PE1;3;2;0.0779321299482138
PTA-GREYS2-TSN40-USAF;1;2;0.038966064974096715
PTA-GREYS2-TSN973-UNIVEN-COL;2;1;0.03896606497409758
PTA-GREYS2-TSN261-ARC-HO-PE;1;1;0.019483032487048187
UTW-TSN468-WSUQ;1;2;0.03896606497410693
UTT-TSN86-WSU-NMD-PE;2;1;0.03896606497410714
WTS-TSN467-WSUW;1;1;0.019483032487053405
PLZ1-PE1;2;3;0.07793212994821382
ISD1-PE1-ISD1-PR1;1;1;0.01948303248705347
ISD1-PE1;3;4;0.11689819492232087
CPT7-PE1;2;2;0.058449097461160414
CPT-TSN793-NSFAS-CBD;2;1;0.03896606497410684
CPT3-PE1-CPT3-PR1;1;1;0.019483032487053437
CPT3-PE1-CPT3-PR2;1;1;0.01948303248705346
PLZ2-PE1;2;2;0.05844909746116045
NC-SAAO-TSN91-SUTH;1;1;0.01948303248705347
LDN1-IR1;3;2;0.07793212994821352
ISD1-PE2;3;2;0.07793212994821397
SMT-TSN590-IMT;1;1;0.019483032487053447
CAR-TSN237-SKA-CAR-PE;1;2;0.03896606497410709
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE1;1;1;0.01948303248705345
CPT-GREYSS2-TSN170-UCTSSI;2;1;0.03896606497410709
CPT-GREYSS2-TSN270-UCTGSR;2;1;0.038966064974106936
CPT9-PE1;2;1;0.03896606497410708
CPT-GREYSS2-TSN236-SARAO-PE;2;1;0.0389660649741071
CPT-TSN943-DHA-WYNBERG;1;1;0.019483032487053447
CPT3-PE2;2;1;0.038966064974106956
PZB-GREY1-TSN383-DUTI;2;1;0.038966064974107324
PZB1-PE1;2;5;0.11689819492232183
PZB-GREY1-TSN384-SANBIP;2;1;0.03896606497410741
PZB-GREY1-TSN193-UNISAP;2;2;0.05844909746116104
PZB-GREY1-TSN385-CGSP;2;2;0.05844909746116102
PZB-GREY1-TSN10-DUTRC;2;1;0.03896606497410729
BFN-GREY1-TSN242-UFSSC;1;2;0.03896606497410707
BFN-GREY1-TSN245-UFSPELH;1;1;0.019483032487053544
ELS-GREY1-TSN108-WSU-CHS;2;1;0.03896606497410733
ELS3-PE1;3;1;0.05844909746116058
ELS-GREY1-TSN177-UNISAE;2;1;0.038966064974107366
ELS-GREY1-TSN393-WSU-CAM;2;1;0.038966064974107234
ELS2-PE1;2;4;0.09741516243526818
ELS1-PE1;3;1;0.058449097461160525
PTA-GREYN2-TSN395-TUT-ZET;2;1;0.03896606497410471
PTA-GREYN2-TSN141-UPGC;2;1;0.03896606497410493
PTA-GREYN2-TSN254-UP-HILL-PE;2;2;0.058449097461156674
PTA-GREYN1-TSN354-TUT-MONITOR;1;1;0.28401334958251806
PTA-GREYN1-TSN74-UP-MED-PE;1;1;0.28401334958251795
PTA-GREYN1-TSN391-TUT-KOSMOS;1;2;0.038966064974104896
PTA-GREYN1-TSN203-UNISA-SN;1;2;0.03896606497410468
PTA-GREYN1-TSN353-TUT-TEMPO;1;2;0.03896606497410527
PTA-GREYN1-TSN315-BREYTEN;1;2;0.03896606497410585
PTA-GREYN1-TSN161-TUT-SOSN;1;2;0.03896606497409626
PTA-GREYN1-TSN162-TUT-SOSS;1;2;0.03896606497409802
PTA-GREYN1-TSN49-TUT-ERC-GAR;1;2;0.03896606497409507
PTA-GREYN1-TSN389-SMU-MC-PE;1;1;0.019483032487047348
PTA-CSIR-SCALAB;1;1;0.019483032487052163
PTA1-PE1;2;12;0.2532794223316778
KRO-TSN182-UNISAKRO;2;1;0.03896606497410706
VDP-GREY2-TSN598-VUT-EMF;2;1;0.03896606497410701
CPT-GREYBEL1-TSN493-CGSB;1;2;0.03896606497410625
CPT-GREYBEL1-TSN585-UWC-FCHS;1;2;0.03896606497410608
CPT-GREYBEL1-TSN34-CPUTB;1;2;0.038966064974106596
