Name;Core-Influence Strength Metric
sample1_isis-links.json;2.0
sample2_isis-links.json;2.3636363636363638
sample3_isis-links.json;1.9333333333333333
sample4_isis-links.json;1.8421052631578947
sample5_isis-links.json;3.3636363636363638
sample6_isis-links.json;3.44
sample7_isis-links.json;4.0
sample8_isis-links.json;4.857142857142857
