Node;Core Number;Core Strength;Core Influence
PTA-GREYN1-TSN203-UNISA-SN;1;1;0.13246614778884128
PTA-GREYN1-TSN353-TUT-TEMPO;1;2;0.26493229557768266
PTA-GREYN1-TSN315-BREYTEN;1;1;0.1324661477888413
PTA-GREYN1-TSN161-TUT-SOSN;1;2;0.07724476503697683
PTA-GREYN1-TSN162-TUT-SOSS;1;1;0.03862238251848842
PTA-GREYN1-TSN49-TUT-ERC-GAR;1;2;0.07724476503697672
PTA-GREYN1-TSN389-SMU-MC-PE;1;1;0.03862238251848834
PTA-CSIR-SCALAB;1;1;0.029693309284127525
PTA1-PE1;1;4;0.11877323713650996
KRO-TSN182-UNISAKRO;2;1;0.01773098739531182
VDP-GREY2-TSN598-VUT-EMF;2;1;0.01773098739531534
CPT-GREYBEL1-TSN493-CGSB;1;2;0.01773098739530849
CPT-GREYBEL1-TSN585-UWC-FCHS;1;1;0.008865493697654254
CPT-GREYBEL1-TSN34-CPUTB;1;2;0.017730987395308918
DBN-GREY1-TSN375-SANBI;1;2;0.08027792278700634
DBN-GREY1-TSN11-DUTS;1;1;0.04013896139350321
DUR1-PE1;1;2;0.08027792278700596
DBN-GREY1-TSN150-DUTB;1;2;0.16886497232865194
DBN-GREY1-TSN132-MRC;1;2;0.1688649723286521
DBN-GREY1-TSN222-TIA-PWC;1;1;0.08443248616432601
DBN-GREY1-TSN662-CAPRISA-KDH;1;1;0.08443248616432605
DBN-GREY1-TSN13-CAO;1;2;0.08027792278700588
DUR2-PE1;1;2;0.0802779227870061
DBN-GREY1-TSN366-UKZNE-PE;1;1;0.04013896139350295
DBN-GREY1-TSN97-CSIR;1;2;0.08027792278700649
ZEE1-OR1;2;1;0.01773098739531492
ZEH1-PE1;2;3;0.03546197479062898
RCB-TSN596-WRLHS-ALTSO;1;2;0.25627077209818433
RCB-TSN20-AHRI-SOM-1;1;1;0.12813538604909208
RCB-TSN116-UZ-RCB-PE;1;1;0.128135386049092
VDP-GREY1-TSN90-VUTMC;1;1;0.008865493697657587
CPT-GREYSLB1-TSN292-ARCINFR;1;1;0.008865493697654055
CPT-GREYSLB1-TSN79-SUN;2;1;0.017730987395308127
PTD-TSN216-WSU-PTD-PE;1;1;0.008865493697655881
BIY-TSN65-UFH-BHISHO-PE;2;1;0.01773098739531106
UTE-TSN12-WSU-B-PE;1;1;0.008865493697655873
PTA-GREYS3-TSN250-TIAMHO;1;2;0.05938661856825441
PTA-GREYS3-TSN403-ASSAF;1;2;0.05938661856825445
PTA-TSN455-SITA-CENT-PE;1;1;0.029693309284127216
LCD-TSN186-UNISAM;1;1;0.27246795219051767
THY-TSN87-UNIVEN-MC-PE;1;1;0.27246795219051756
ALC-TSN64-UFHA;2;1;0.017730987395310503
GRH1-PE1;2;1;0.017730987395310198
GRH1-PE2;1;1;0.008865493697655066
MFK-TSN32-NWUM;1;1;0.008865493697657167
MFK1-PE1;1;2;0.01773098739531448
KIM-TSN345-SPU-NC-PE;1;1;0.008865493697657365
ZEH-TSN938-DHA-POTCH;1;1;0.008865493697657361
PTA-GREYS3-TSN8-CHE;1;2;0.05938661856825468
PTA-GREYS2-TSN299-ARCIAE;1;2;0.0008948382000790301
PTA-GREYN1-TSN298-ARCOVI;1;2;0.059386618568255306
PTA-GREYN1-TSN75-UPO;1;1;0.02969330928412772
PTA-CSIR-TWR;1;1;0.029693309284127507
CPT-GREYSS1-TSN144-CPUTGSH;1;2;0.017730987395307655
CPT-GREYSS1-TSN273-CPUTGSR;1;1;0.008865493697653841
CPT-GREYSS1-TSN768-UCTCAN;1;2;0.017730987395308075
CPT-GREYSS1-TSN272-UCTDOR;1;3;0.026596481092963007
CPT-GREYSS1-TSN169-UCTRHR;1;1;0.008865493697654261
CPT-GREYBEL1-TSN174-UNIBEL;1;2;0.017730987395307343
CPT-GREYBEL1-TSN22-MRCCPT-PE;2;1;0.017730987395307197
CPT-GREYBEL1-TSN812-UWC-DIH;1;1;0.008865493697653831
CPT-GREYBEL1-TSN278-UWCT;2;1;0.017730987395306878
CPT-GREYBEL1-TSN147-CPUTT;2;1;0.017730987395307173
CPT-GREYBEL1-TSN208-USTYG;2;1;0.017730987395306833
CPT6-PE1;2;4;0.0443274684882694
CPT-GREYBEL1-TSN487-MRCN;1;1;0.008865493697653552
CPT-GREYCBD1-TSN650-NLSA-CFB;2;1;0.017730987395306014
CPT-GREYCBD1-TSN24-NLSA;2;2;0.026596481092959732
CPT-GREYCBD1-TSN18-IZMU;2;2;0.026596481092958712
CPT-GREYCBD2-TSN143-CPUTGB;1;2;0.017730987395308317
CPT-GREYCBD2-TSN109-SANAP;1;2;0.017730987395308564
CPT-GREYCBD2-TSN215-HSRCCPT;1;1;0.008865493697654105
CPT-GREYCBD2-TSN164-UCTBS;2;1;0.017730987395308918
CPT-GREYCBD1-TSN275-MCM;2;1;0.017730987395306354
CPT-GREYCBD1-TSN641-SAEON;2;1;0.017730987395307096
CPT-GREYCBD1-TSN490-CPGR;2;1;0.017730987395305743
CPT-GREYCBD1-TSN4-CPUTCPT;2;2;0.026596481092957924
CPT-GREYCBD1-TSN276-CPUTOPT;2;1;0.017730987395305126
CPT-GREYCBD1-TSN163-UCT-HID;2;2;0.026596481092957966
CPT-GREYCBD1-TSN277-CPUTB;2;1;0.017730987395305185
CPT-GREYSS2-TSN271-UCTRBG;2;1;0.017730987395310028
CPT-GREYSS2-TSN800-UWC-CASAS;1;1;0.008865493697655071
CPT-GREYSS2-TSN168-UCTRCCH;2;1;0.017730987395309417
CPT-GREYSS2-TSN167-UCTRMH;2;1;0.017730987395309476
JNB5-TSN249;1;3;0.026596481092971944
SDT-TSN535-UCT-GSB;1;1;0.008865493697657361
JNB1-PE1;1;1;0.008865493697657352
NC-SKA-TSN239-LOS;1;2;0.017730987395309088
NC-SKA-TSN238-KLE;1;3;0.026596481092963774
LOS-TSN239-SKA-LOS-PE;1;1;0.008865493697654546
KLE-TSN238-SKA-KLE-PE;1;1;0.00886549369765453
CPT5-PE1;2;2;0.026596481092962573
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE2;1;1;0.008865493697654239
