Node;Core Number;Core Strength;Core Influence
CPT-GREYSS1-TSN272-UCTDOR;2;1;0.01064091499946307
CPT-GREYSS1-TSN169-UCTRHR;2;1;0.010640914999463045
CPT-GREYBEL1-TSN174-UNIBEL;1;2;0.010640914999462977
CPT-GREYBEL1-TSN22-MRCCPT-PE;2;1;0.010640914999463078
CPT-GREYBEL1-TSN812-UWC-DIH;1;1;0.005320457499731475
CPT-GREYBEL1-TSN278-UWCT;2;1;0.010640914999462929
CPT-GREYBEL1-TSN147-CPUTT;2;1;0.010640914999463073
CPT-GREYBEL1-TSN208-USTYG;2;1;0.010640914999462998
CPT6-PE1;2;4;0.026602287498658023
CPT-GREYBEL1-TSN487-MRCN;1;1;0.005320457499731413
CPT-GREYCBD1-TSN650-NLSA-CFB;2;1;0.010640914999464643
CPT-GREYCBD1-TSN24-NLSA;2;2;0.015961372499196574
CPT-GREYCBD1-TSN18-IZMU;2;2;0.015961372499197282
CPT-GREYCBD2-TSN143-CPUTGB;1;2;0.010640914999464051
CPT-GREYCBD2-TSN109-SANAP;1;2;0.010640914999463829
CPT-GREYCBD2-TSN215-HSRCCPT;1;1;0.0053204574997320776
CPT-GREYCBD2-TSN164-UCTBS;2;1;0.010640914999463414
CPT-GREYCBD1-TSN275-MCM;2;1;0.010640914999464351
CPT-GREYCBD1-TSN641-SAEON;2;1;0.01064091499946397
CPT-GREYCBD1-TSN490-CPGR;2;1;0.010640914999464872
CPT-GREYCBD1-TSN4-CPUTCPT;2;2;0.015961372499198222
CPT-GREYCBD1-TSN276-CPUTOPT;2;1;0.010640914999465817
CPT-GREYCBD1-TSN163-UCT-HID;2;2;0.015961372499198264
CPT-GREYCBD1-TSN277-CPUTB;2;1;0.010640914999465765
CPT-GREYSS2-TSN271-UCTRBG;2;1;0.010640914999462969
CPT-GREYSS2-TSN800-UWC-CASAS;1;1;0.005320457499731497
CPT-GREYSS2-TSN168-UCTRCCH;2;1;0.010640914999463
CPT-GREYSS2-TSN167-UCTRMH;2;1;0.010640914999462878
JNB5-TSN249;1;3;0.01596137249919469
SDT-TSN535-UCT-GSB;1;1;0.005320457499731524
JNB1-PE1;1;1;0.005320457499731478
NC-SKA-TSN239-LOS;1;2;0.01064091499946399
NC-SKA-TSN238-KLE;1;3;0.01596137249919589
LOS-TSN239-SKA-LOS-PE;1;1;0.00532045749973194
KLE-TSN238-SKA-KLE-PE;1;1;0.005320457499732038
CPT5-PE1;2;2;0.015961372499194732
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE2;1;1;0.005320457499731502
CPT8-PE1;2;1;0.010640914999462974
CPT-GREYSS1-TSN804-SKAO-BRP;1;1;0.005320457499731484
PTA-TSN15-HARTRAO;1;1;0.026508537366750216
HLA1-PE1;1;1;0.026508537366750143
PTA-GREYS1-TSN301-DST;2;1;0.01064091499946593
PTA-GREYS1-TSN30-NRF;2;1;0.010640914999465921
PTA-GREYS2-TSN158-TUT-ARCADIA;1;2;0.010640914999467703
PTA-GREYS2-TSN38-SAASTA;1;1;0.005320457499733984
PTA2-PE1;2;2;0.01596137249920006
PTA-GREYS2-TSN29-ZOO;1;2;0.17158260107243392
PTA-GREYS2-TSN410-TUT-BAE;1;1;0.08579130053621699
PTA-GREYS2-TSN159-TUT-ARTS;1;1;0.08579130053621699
PTA3-PE1;2;1;0.010640914999466351
PTA-GREYN1-TSN184-UNISA-LTC;1;2;0.09516845890410822
PTA-GREYN1-TSN200-UNISA-SSE;1;2;0.09516845890410881
PTA-GREYN1-TSN201-UNISA-SSW;1;1;0.04758422945205409
PTA-GREYN1-TSN204-UNISA-SRB;1;2;0.0951684589041133
PTA-GREYN1-TSN538-TUT-ADT;1;1;0.04758422945205665
PTA4-PE1;2;1;0.010640914999466363
PTA-GREYN2-TSN282-INNHUB;2;1;0.010640914999466735
MTZ1-IR1;2;6;0.037243202498123254
MTZ1-IR1-MTZ1-RR1;1;1;0.005320457499731865
AMS1-IR1;2;1;0.010640914999463704
RCB1-PE1;1;1;0.005320457499731856
AMS1-IR1-AMS1-PR2;1;1;0.005320457499731881
ISD1-PE1-ISD1-RR1;1;1;0.005320457499731895
LDN1-IR1-LDN1-PR1;1;1;0.00532045749973187
LDN1-IR1-LDN1-PR2;1;1;0.005320457499731852
DUR-TSN19-MUT;1;1;0.005320457499731401
BFN-GREY1-TSN173-UNISAB;1;1;0.005320457499731462
