graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
cpt,betweeness,68,0.003,20.07353,1.89706,1.52437,-0.01596,11.86765,-4.08824,-1.0063
cpt,closeness,68,0.00592,9.92647,1.82353,1.70221,-0.01305,1.72059,-4.16176,-0.82847
cpt,core influence,68,0.003,21.13235,2.55882,1.48778,-0.01596,12.92647,-3.42647,-1.04289
cpt,degree,68,0.003,21.29412,2.14706,1.49538,-0.01596,13.08824,-3.83824,-1.03529
cpt,random,68,0.01896,8.20588,5.98529,2.53067,0.0,0.0,0.0,0.0
