graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
cpt,betweeness,68,0.0045,19.36765,1.27941,1.63522,-0.00348,14.83824,-4.20588,-1.00844
cpt,closeness,68,0.00845,8.39706,2.35294,2.26268,0.00046,3.86765,-3.13235,-0.38099
cpt,core influence,68,0.0045,20.52941,2.04412,1.42997,-0.00348,16.0,-3.44118,-1.21369
cpt,degree,68,0.0045,20.42647,1.73529,1.36085,-0.00348,15.89706,-3.75,-1.28281
cpt,random,68,0.00799,4.52941,5.48529,2.64366,0.0,0.0,0.0,0.0
