graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
dur,betweeness,26,0.00966,8.92308,1.0,1.58333,-0.14445,6.42308,-2.76923,-1.09615
dur,closeness,26,0.08658,6.76923,0.76923,1.78846,-0.06752,4.26923,-3.0,-0.89103
dur,core influence,26,0.01569,9.23077,0.88462,1.42628,-0.13841,6.73077,-2.88462,-1.25321
dur,degree,26,0.00966,9.15385,0.65385,1.69551,-0.14445,6.65385,-3.11538,-0.98397
dur,random,26,0.1541,2.5,3.76923,2.67949,0.0,0.0,0.0,0.0
