graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
isis-links.json,betweeness,279,9e-05,73.81362,7.04301,1.27527,-9e-05,45.6129,-9.88172,-0.95664
isis-links.json,closeness,279,0.00965,39.91398,8.93907,1.59883,0.00947,11.71326,-7.98566,-0.63308
isis-links.json,core influence,279,0.00018,67.45161,11.02867,1.54628,-0.0,39.2509,-5.89606,-0.68563
isis-links.json,degree,279,9e-05,77.47312,7.92473,1.32516,-9e-05,49.2724,-9.0,-0.90675
isis-links.json,random,279,0.00018,28.20072,16.92473,2.23191,0.0,0.0,0.0,0.0
