graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pzb,betweeness,10,0.09506,3.9,0.4,1.55,-0.69713,2.7,-0.9,-1.4
pzb,closeness,10,0.09506,3.8,0.5,1.75,-0.69713,2.6,-0.8,-1.2
pzb,core influence,10,0.09506,3.9,0.5,1.75,-0.69713,2.7,-0.8,-1.2
pzb,degree,10,0.09506,3.8,0.5,1.75,-0.69713,2.6,-0.8,-1.2
pzb,random,10,0.79219,1.2,1.3,2.95,0.0,0.0,0.0,0.0
