graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pzb,betweeness,10,0.08236,3.7,0.3,1.85,-0.63798,2.6,-1.3,-0.6
pzb,closeness,10,0.08236,3.9,0.5,1.75,-0.63798,2.8,-1.1,-0.7
pzb,core influence,10,0.08236,3.9,0.5,1.75,-0.63798,2.8,-1.1,-0.7
pzb,degree,10,0.08236,3.9,0.6,1.85,-0.63798,2.8,-1.0,-0.6
pzb,random,10,0.72033,1.1,1.6,2.45,0.0,0.0,0.0,0.0
