graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
jnb,betweeness,31,0.00965,11.67742,0.54839,1.40054,-0.0376,9.06452,-3.32258,-2.45161
jnb,closeness,31,0.00965,9.41935,1.58065,1.70699,-0.0376,6.80645,-2.29032,-2.14516
jnb,core influence,31,0.00965,11.16129,1.70968,1.70699,-0.0376,8.54839,-2.16129,-2.14516
jnb,degree,31,0.00965,11.35484,1.06452,1.59946,-0.0376,8.74194,-2.80645,-2.25269
jnb,random,31,0.04725,2.6129,3.87097,3.85215,0.0,0.0,0.0,0.0
