graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
els,betweeness,13,0.08265,4.61538,0.30769,1.38462,-0.15385,2.76923,-0.15385,-0.65385
els,closeness,13,0.08265,3.53846,0.46154,1.46154,-0.15385,1.69231,0.0,-0.57692
els,core influence,13,0.2365,4.07692,0.30769,1.38462,-0.0,2.23077,-0.15385,-0.65385
els,degree,13,0.08265,4.23077,0.30769,1.38462,-0.15385,2.38462,-0.15385,-0.65385
els,random,13,0.2365,1.84615,0.46154,2.03846,0.0,0.0,0.0,0.0
