node_id,removed,remaining,aG,e1_mult,e0_mult,CIS,strategy,cumAUC_aG,cumAUC_e0_mult,cumAUC_e1_mult,cumAUC_CIS
ELS3,1,14,0.9799884985323974,1,1,6.0,random,0.9799884985323974,1.0,1.0,6.0
PTD-TSN216-WSU-PTD-PE,2,13,0.5168160234281071,1,1,4.0,random,0.7484022609802523,1.0,1.0,5.0
ELS-GREY1-TSN177-UNISAE,3,12,0.4323154427285041,1,1,3.5,random,0.6430399882296696,1.0,1.0,4.5
ELS-GREY1-TSN108-WSU-CHS,4,11,2.829205144296266e-16,0,2,2.5,random,0.48227999117225223,1.25,0.75,4.0
BAAIIS,5,10,0.4077865447226463,0,1,3.0,random,0.467381301882331,1.2,0.6,3.8
ELS1,6,9,0.42719795871290456,1,1,2.0,random,0.46068407802075995,1.1666666666666667,0.6666666666666666,3.5
ELS-GREY1-TSN393-WSU-CAM,7,8,0.0,0,4,2.0,random,0.3948720668749371,1.5714285714285714,0.5714285714285714,3.2857142857142856
ELS2,8,7,0.0,1,4,1.0,random,0.34551305851556996,1.875,0.625,3.0
DUR,9,6,0.0,0,4,1.0,random,0.3071227186805066,2.111111111111111,0.5555555555555556,2.7777777777777777
UTT,10,5,0.0,0,3,1.0,random,0.27641044681245597,2.2,0.5,2.6
BLOEM2,11,4,0.0,0,3,1.0,random,0.25128222437495995,2.272727272727273,0.45454545454545453,2.4545454545454546
BIY-TSN65-UFH-BHISHO-PE,12,3,0.0,0,3,1.0,random,0.23034203901037997,2.3333333333333335,0.4166666666666667,2.3333333333333335
UTE-TSN12-WSU-B-PE,13,2,0.0,0,2,1.0,random,0.21262342062496614,2.3076923076923075,0.38461538461538464,2.230769230769231
ELS1,1,14,0.9799884985323974,1,1,6.0,core influence,0.9799884985323974,1.0,1.0,6.0
ELS3,2,13,0.39461693267181647,0,1,2.5,core influence,0.687302715602107,1.0,0.5,4.25
ELS2,3,12,1.6487405085368229e-16,1,2,3.5,core influence,0.4582018104014047,1.3333333333333333,0.6666666666666666,4.0
ELS-GREY1-TSN177-UNISAE,4,11,-1.0980063777716983e-16,1,4,2.5,core influence,0.3436513578010535,2.0,0.75,3.625
