graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
vdp,betweeness,7,0.42857,2.85714,0.57143,1.42857,-0.42857,1.42857,-0.85714,-0.71429
vdp,closeness,7,0.42857,2.85714,0.57143,1.42857,-0.42857,1.42857,-0.85714,-0.71429
vdp,core influence,7,1.0,1.42857,1.28571,2.85714,0.14286,0.0,-0.14286,0.71429
vdp,degree,7,0.42857,2.85714,0.57143,1.42857,-0.42857,1.42857,-0.85714,-0.71429
vdp,random,7,0.85714,1.42857,1.42857,2.14286,0.0,0.0,0.0,0.0
