graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
bfn,betweeness,16,0.02904,6.6875,0.875,1.5625,-0.26727,5.125,-1.625,-0.83333
bfn,closeness,16,0.02904,5.6875,1.5,1.84375,-0.26727,4.125,-1.0,-0.55208
bfn,core influence,16,0.02904,6.75,1.125,1.625,-0.26727,5.1875,-1.375,-0.77083
bfn,degree,16,0.02904,6.75,0.875,1.5625,-0.26727,5.1875,-1.625,-0.83333
bfn,random,16,0.29631,1.5625,2.5,2.39583,0.0,0.0,0.0,0.0
