graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
bfn,betweeness,16,0.0372,5.375,0.6875,1.5625,-0.0,2.625,0.1875,-0.90625
bfn,closeness,16,0.0372,4.6875,0.875,1.75,-0.0,1.9375,0.375,-0.71875
bfn,core influence,16,0.0372,5.625,0.625,1.59375,-0.0,2.875,0.125,-0.875
bfn,degree,16,0.0372,5.625,0.625,1.59375,-0.0,2.875,0.125,-0.875
bfn,random,16,0.0372,2.75,0.5,2.46875,0.0,0.0,0.0,0.0
