graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
bfn,betweeness,16,0.02494,7.4375,0.75,1.5,-0.20666,5.5,-2.3125,-0.5
bfn,closeness,16,0.02494,7.4375,0.875,1.5,-0.20666,5.5,-2.1875,-0.5
bfn,core influence,16,0.02494,7.0625,1.1875,1.65625,-0.20666,5.125,-1.875,-0.34375
bfn,degree,16,0.02494,7.5,0.875,1.5,-0.20666,5.5625,-2.1875,-0.5
bfn,random,16,0.2316,1.9375,3.0625,2.0,0.0,0.0,0.0,0.0
