graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
bfn,betweeness,16,0.04312,7.5,0.6875,1.625,-0.2451,4.4375,-2.1875,-1.0625
bfn,closeness,16,0.04312,7.5,0.8125,1.625,-0.2451,4.4375,-2.0625,-1.0625
bfn,core influence,16,0.04312,7.4375,0.8125,1.625,-0.2451,4.375,-2.0625,-1.0625
bfn,degree,16,0.04312,7.5,0.8125,1.625,-0.2451,4.4375,-2.0625,-1.0625
bfn,random,16,0.28822,3.0625,2.875,2.6875,0.0,0.0,0.0,0.0
