graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pta.tgf,betweeness,60,0.00094,14.13333,1.58333,1.42746,-0.00129,3.28333,-1.1,-0.1727
pta.tgf,closeness,60,0.05094,6.06667,1.08333,1.58913,0.04871,-4.78333,-1.6,-0.01103
pta.tgf,core influence,60,0.00094,13.13333,2.2,1.55413,-0.00129,2.28333,-0.48333,-0.04603
pta.tgf,degree,60,0.00094,16.18333,1.68333,1.46504,-0.00129,5.33333,-1.0,-0.13512
pta.tgf,random,60,0.00224,10.85,2.68333,1.60016,0.0,0.0,0.0,0.0
