node_id,removed,remaining,aG,e1_mult,e0_mult,CIS,strategy,cumAUC_aG,cumAUC_e0_mult,cumAUC_e1_mult,cumAUC_CIS
1,1,14,0.5340408632573866,5,1,3.0,degree,0.5340408632573866,1.0,5.0,3.0
3,2,13,-2.2806623196260948e-17,4,5,1.0,degree,0.2670204316286933,3.0,4.5,2.0
9,3,12,0.0,1,8,2.5,degree,0.17801362108579555,4.666666666666667,3.3333333333333335,2.1666666666666665
6,4,11,0.0,0,10,1.0,degree,0.13351021581434666,6.0,2.5,1.875
7,5,10,0.0,0,9,1.0,degree,0.10680817265147732,6.6,2.0,1.7
8,6,9,0.0,0,9,1.0,degree,0.08900681054289777,7.0,1.6666666666666667,1.5833333333333333
10,7,8,0.0,0,8,1.0,degree,0.07629155189391237,7.142857142857143,1.4285714285714286,1.5
2,8,7,0.0,0,7,1.0,degree,0.06675510790717333,7.125,1.25,1.4375
4,9,6,0.0,0,6,1.0,degree,0.059337873695265185,7.0,1.1111111111111112,1.3888888888888888
5,10,5,0.0,0,5,1.0,degree,0.05340408632573866,6.8,1.0,1.35
11,11,4,0.0,0,4,1.0,degree,0.04854916938703515,6.545454545454546,0.9090909090909091,1.3181818181818181
12,12,3,0.0,0,3,1.0,degree,0.04450340527144889,6.25,0.8333333333333334,1.2916666666666667
13,13,2,0.0,0,2,1.0,degree,0.041080066404414355,5.923076923076923,0.7692307692307693,1.2692307692307692
