graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
cpt.tgf,betweeness,68,0.00112,21.13235,2.02941,1.34034,0.0,13.02941,-6.35294,-0.44009
cpt.tgf,closeness,68,0.00112,11.61765,1.92647,1.55112,0.0,3.51471,-6.45588,-0.22931
cpt.tgf,core influence,68,0.00112,20.76471,2.73529,1.42446,0.0,12.66176,-5.64706,-0.35597
cpt.tgf,degree,68,0.00112,21.39706,2.45588,1.45763,0.0,13.29412,-5.92647,-0.32279
cpt.tgf,random,68,0.00112,8.10294,8.38235,1.78043,0.0,0.0,0.0,0.0
