graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
jnb,betweeness,31,0.01754,10.19355,1.06452,1.52151,-0.09066,5.80645,-1.58065,-1.71774
jnb,closeness,31,0.01754,7.0,1.16129,1.64516,-0.09066,2.6129,-1.48387,-1.59409
jnb,core influence,31,0.01754,11.22581,0.83871,1.50538,-0.09066,6.83871,-1.80645,-1.73387
jnb,degree,31,0.01754,11.51613,0.45161,1.5,-0.09066,7.12903,-2.19355,-1.73925
jnb,random,31,0.1082,4.3871,2.64516,3.23925,0.0,0.0,0.0,0.0
