graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
cpt,betweeness,68,0.00194,18.14706,2.76471,1.49986,-0.00796,11.11765,-4.01471,-1.31292
cpt,closeness,68,0.00194,9.16176,2.72059,1.675,-0.00796,2.13235,-4.05882,-1.13778
cpt,core influence,68,0.00194,20.39706,2.85294,1.51919,-0.00796,13.36765,-3.92647,-1.29359
cpt,degree,68,0.00194,20.44118,2.58824,1.51278,-0.00796,13.41176,-4.19118,-1.3
cpt,random,68,0.00989,7.02941,6.77941,2.81278,0.0,0.0,0.0,0.0
