Node;Degree Centrality
CPT-GREYSS1-TSN500-CPUTSPR;0.0035842293906810036
CPT-GREYSS1-TSN495-UCTVH;0.0035842293906810036
SLB-TSN750-DOA-ELSEN;0.0035842293906810036
PTA-GREYS2-TSN509-UP-MAMC;0.0035842293906810036
BFN-GREY1-TSN246-UFSPSY;0.0035842293906810036
ISD1-PE1-ISD1-PR1;0.0035842293906810036
CPT3-PE1-CPT3-PR1;0.0035842293906810036
CPT3-PE1-CPT3-PR2;0.0035842293906810036
NC-SAAO-TSN91-SUTH;0.0035842293906810036
SMT-TSN590-IMT;0.0035842293906810036
CPT-TSN943-DHA-WYNBERG;0.0035842293906810036
PTA-GREYN1-TSN354-TUT-MONITOR;0.0035842293906810036
PTA-CSIR-SCALAB;0.0035842293906810036
RCB-TSN20-AHRI-SOM-1;0.0035842293906810036
VDP-GREY1-TSN90-VUTMC;0.0035842293906810036
CPT-GREYSLB1-TSN292-ARCINFR;0.0035842293906810036
LCD-TSN186-UNISAM;0.0035842293906810036
MFK-TSN32-NWUM;0.0035842293906810036
ZEH-TSN938-DHA-POTCH;0.0035842293906810036
PTA-CSIR-TWR;0.0035842293906810036
PTA-TSN15-HARTRAO;0.0035842293906810036
MTZ1-IR1-MTZ1-RR1;0.0035842293906810036
ISD1-PE1-ISD1-RR1;0.0035842293906810036
LDN1-IR1-LDN1-PR1;0.0035842293906810036
BFN-GREY1-TSN173-UNISAB;0.0035842293906810036
PZB-TSN534-HSRC-SW;0.0035842293906810036
PZB-TSN670-ARC-CACWL;0.0035842293906810036
PZB-TSN267-SAEON-GWFN;0.0035842293906810036
PTA-TSN397-ARCPPRI;0.0035842293906810036
CPT-GREYSLB1-TSN103-CSIR;0.0035842293906810036
UTT-TSN362-WSU-MHRC;0.0035842293906810036
UTT-TSN189-UNISA-MTH;0.0035842293906810036
AMS1-IR1-AMS1-PR1;0.0035842293906810036
ISD1-PE2-ISD1-PR3;0.0035842293906810036
CPT1-IR1-CPT1-PR1;0.0035842293906810036
CPT1-IR1-CPT1-RR1;0.0035842293906810036
CPT1-LG1;0.0035842293906810036
DUR3-PE1-DUR3-PR1;0.0035842293906810036
NLP-TSN537-ARC-ITSC;0.0035842293906810036
DBN-TSN935-DHA-UMGENI;0.0035842293906810036
UTT-TSN363-WSU-ZAM;0.0035842293906810036
PTA-TSN940-DHA-SOSH;0.0035842293906810036
THY-TSN87-UNIVEN-SSB;0.0035842293906810036
CPT9-PE2;0.0035842293906810036
DBN-GREY1-TSN497-CAPRISA-DDMRI;0.007168458781362007
DBN-GREY1-TSN232-NMMS;0.007168458781362007
CPT4-PE1;0.007168458781362007
TENET-TSN118-AIMS;0.007168458781362007
JNB-GREY2-TSN99-CSMI;0.007168458781362007
JNB-GREY2-TSN295-CSIR-CTF;0.007168458781362007
JNB-GREY1-TSN110-WITSE;0.007168458781362007
JNB-GREY1-TSN112-WITSM;0.007168458781362007
HMS-TSN28-SANSA;0.007168458781362007
VDP-GREY2-TSN484-DFA-VDBP;0.007168458781362007
VDP-GREY2-TSN139-NWUFAR;0.007168458781362007
TENET-TSN470-DFA-WYN;0.007168458781362007
TERACO-TSN462-RDB;0.007168458781362007
BTH-TSN504-ARC-SGI;0.007168458781362007
PTA-GREYS2-TSN257-SANBI;0.007168458781362007
BFN-GREY1-TSN244-UFSNATH;0.007168458781362007
PTA-GREYS2-TSN40-USAF;0.007168458781362007
UTW-TSN468-WSUQ;0.007168458781362007
WTS-TSN467-WSUW;0.007168458781362007
CPT-TSN793-NSFAS-CBD;0.007168458781362007
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE1;0.007168458781362007
CPT-GREYSS2-TSN170-UCTSSI;0.007168458781362007
CPT-GREYSS2-TSN270-UCTGSR;0.007168458781362007
PZB-GREY1-TSN383-DUTI;0.007168458781362007
PZB-GREY1-TSN384-SANBIP;0.007168458781362007
PZB-GREY1-TSN10-DUTRC;0.007168458781362007
