graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
jnb,betweeness,31,0.01222,9.54839,0.35484,1.26882,0.0,4.19355,-1.25806,-0.3828
jnb,closeness,31,0.01222,6.93548,0.83871,1.42204,-0.0,1.58065,-0.77419,-0.22957
jnb,core influence,31,0.01222,8.96774,1.29032,1.40054,0.0,3.6129,-0.32258,-0.25108
jnb,degree,31,0.01222,9.48387,0.90323,1.56452,0.0,4.12903,-0.70968,-0.0871
jnb,random,31,0.01222,5.35484,1.6129,1.65161,0.0,0.0,0.0,0.0
